nus_code,name,level,education_level,field,n_styrk_linked,n_styrk_with_exposure,mean_exposure
554112,"Fagskoleutdanning, drift- og supportteknikk, ettårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",4,4,0.817222
654133,"Bachelor, IT-drift og informasjonssikkerhet, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå","Naturvitenskapelige fag, håndverksfag og tekniske fag",6,6,0.81706
554115,"Fagskoleutdanning, IT-drift og -support, 8 måneder",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",6,6,0.816652
554116,"Fagskoleutdanning, IT-driftskandidat, ettårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",6,6,0.816652
554139,"Fagskoleutdanning, IT-drift og infrastruktur, halvårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",6,6,0.816652
554168,"Fagskoleutdanning, Introduksjon til programmering og IT-utvikling",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.815512
554178,"Fagskoleutdanning, IT-drift og IT-sikkerhet",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.815512
654137,"Bachelor, IT-og ledelse, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå","Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.815512
554,Informasjons- og datateknologi,3,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",14,14,0.815362
5549,"Informasjons- og datateknologi, andre",4,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",14,14,0.815362
554901,"Fagskoleutdanning, XR-Produsent – historiefortelling i 360, VR og AR, ettårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",14,14,0.815362
554902,"Fagskoleutdanning, grunnleggende informasjonssikkerhetsforståelse",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",14,14,0.815362
554999,"Informasjons- og datateknologi, andre, uspesifiserte, påbygging til videregående utdanning",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",14,14,0.815362
481904,"Telematikk, IT, diplomstudiet",5,Videregående avsluttende utdanning,Samferdsels- og sikkerhetsfag og andre servicefag,2,2,0.809412
554114,"Fagskoleutdanning, IT-administrasjon, 7 måneder",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.809412
554117,"Fagskoleutdanning, IT-prosjekt, IT-support konsulent, 8 måneder",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.809412
554118,"Fagskoleutdanning, IT-prosjekt, IT-support konsulent, ettårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.809412
554119,"Fagskoleutdanning, IT-prosjekt, IT-support tekniker, halvårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.809412
554120,"Fagskoleutdanning, Microsoft certified system engineer, ettårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.809412
554133,"Fagskoleutdanning, systemadministrasjon – sikkerhet, toårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.809412
554148,"Fagskoleutdanning, microsoft azure og microsoft 365, halvårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.809412
654199,"Informasjons- og datateknologi, uspesifisert, lavere nivå",5,"Universitets-/høgskoleutdanning, lavere nivå","Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.809412
554125,"Fagskoleutdanning, nettverksadministrasjon – Microsoft, ettårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",7,7,0.808185
554104,"Fagskoleutdanning, IT- og nettverksadministrasjon, UTGÅTT KODE, SE NY",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.801446
554108,"Fagskoleutdanning, Cisco administrasjon, 1½-årig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.801446
554109,"Fagskoleutdanning, Cisco administrasjon, ettårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.801446
554110,"Fagskoleutdanning, Cisco-konsulent, halvårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.801446
554113,"Fagskoleutdanning, IT- og nettverksadministrasjon, toårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.801446
554122,"Fagskoleutdanning, nettverks- og systemadministrasjon, ettårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.801446
554123,"Fagskoleutdanning, nettverksadministrasjon – Linux, 8 måneder",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.801446
554124,"Fagskoleutdanning, nettverksadministrasjon – Linux, ettårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.801446
554126,"Fagskoleutdanning, nettverksadministrasjon – sikkerhet, ettårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.801446
554127,"Fagskoleutdanning, nettverksadministrasjon med design, 1½-årig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.801446
554128,"Fagskoleutdanning, nettverksadministrasjon med design, 8 måneder",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.801446
554129,"Fagskoleutdanning, nettverksadministrasjon med design, ettårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.801446
554130,"Fagskoleutdanning, nettverksadministrasjon, halvårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.801446
554144,"Fagskoleutdanning, datateknologi, server- og nettverksdrift, ettårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",5,5,0.801446
7351,Media og kommunikasjon,4,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735101,"Cand.philol.-utdanning, informasjonsvitenskap. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735102,"Cand.philol.-utdanning, media og pressefag. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735104,"Cand.philol.-utdanning, medievitenskap. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735105,"Cand.polit.-utdanning, informasjonsvitenskap. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735106,"Cand.polit.-utdanning, pedagogisk informasjonsvitenskap. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735107,"Mag.art.-utdanning, informasjonsvitenskap. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735108,"Master of Philosophy, media studies",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735109,"Cand.polit.-utdanning, media og pressefag. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735110,"Cand.polit.-utdanning, media og massekommunikasjon. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735111,"Cand.polit.-utdanning, medievitenskap. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735112,"Mag.art.-utdanning, media og pressefag. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735113,"Mag.art.-utdanning, media og massekommunikasjon. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735114,"Cand.polit.-utdanning, media- og kommunikasjonsfag. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735116,"Master, medievitenskap, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735117,"Master, digitale medier, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735118,"Master, visual cultural studies, toårig, UTGÅTT KODE, SE 713418",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735119,"Master, samfunnskommunikasjon, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735120,"Master, media practices, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735121,"Master, screen cultures, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735122,"Master, strategisk kommunikasjon, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735123,"Master, media Arts, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
735199,"Media og kommunikasjon, uspesifisert, høyere nivå",5,"Universitets-/høgskoleutdanning, høyere nivå",Samfunnsfag og juridiske fag,5,5,0.800679
763201,"Allmennmedisin, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763202,"Anestesiologi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763203,"Arbeidsmedisin (yrkesmedisin), spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763204,"Barne- og ungdomspsykiatri, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763205,"Barnesykdommer, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763206,"Fysikalsk medisin og rehabilitering, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763207,"Fødselshjelp og kvinnesykdommer, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763208,"Generell kirurgi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763209,"Barnekirurgi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763210,"Gastroenterologisk kirurgi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763211,"Karkirurgi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763214,"Hudsykdommer og veneriske sykdommer, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763215,"Immunologi og transfusjonsmedisin, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763216,"Indremedisin, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763217,"Blodsykdommer, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763218,"Endokrinologi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763219,"Fordøyelsessykdommer, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763220,"Geriatri, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763221,"Hjertesykdommer, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763222,"Infeksjonssykdommer, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763223,"Lungesykdommer, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763224,"Nyresykdommer, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763225,"Kjevekirurgi og munnhulesykdommer, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763226,"Klinisk farmakologi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763227,"Klinisk kjemi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763228,"Klinisk nevrofysiologi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763229,"Medisinsk genetikk, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763230,"Medisinsk mikrobiologi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763231,"Nevrokirurgi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763232,"Nevrologi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763233,"Nukleærmedisin, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763234,"Onkologi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763235,"Ortopedisk kirurgi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763236,"Patologi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763237,"Plastikkirurgi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763238,"Psykiatri, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763239,"Radiologi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
763240,"Revmatologi, spesialistutdanning for leger",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
7639,"Medisin, andre",4,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",2,2,0.800587
