styrk08,styrk08_name,eloundou_beta,eloundou_q,felten_aioe,felten_q,felten_aioe_lm,felten_lm_q,handa_overall,handa_overall_q,handa_automation,handa_automation_q,handa_augmentation,handa_augmentation_q,anthropic2026_job_exposure,anthropic2026_q,mouchel_grounded,mouchel_grounded_q,mouchel_calibrated,mouchel_calibrated_q,microsoft_applicability,microsoft_user,microsoft_action,microsoft_q,atlas_repr_ratio,relational,relational_q,ai_exposure_z,relational_z,exposure_relational_interaction,quadrant
7541,Yrkesdykkere,0.066667,1.0,-1.102728,1.0,-1.08214,1.0,0.00236228,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.103088,2.0,0.053848,2.0,0.083727,0.157862,0.009592,2.0,0.494,0.065752,3.0,-1.232353170273342,0.04730474824221085,-0.05829615646527084,shielded_relational
7542,Skytebaser og sprengningsarbeidere,0.135417,2.0,-0.773027,2.0,-0.95474,2.0,,,,,,,0.0,2.0,0.027892,1.0,0.014506,1.0,0.033862,0.054964,0.01276,1.0,0.166,-0.368279,2.0,-0.8951084970729131,-0.44476500474225134,0.3981129349454636,shielded_transactional
7543,Produkttestere (ikke matprodukter),0.416667,4.0,-0.02934,3.0,-0.155678,3.0,0.16710557,4.0,0.36516129,4.0,0.63483871,3.0,0.0324,3.0,0.142693,2.0,0.07355,2.0,0.092988,0.151441,0.034535,2.0,0.1,-0.913652,1.0,0.16161408716221676,-1.063065442716486,-0.17180635111832274,exposed_transactional
7544,Desinfeksjonsarbeidere og skadedyrbekjempere,0.220034,2.0,-0.721739,2.0,-0.714494,2.0,0.03605043,3.0,0.14193548,2.0,0.35806452,2.0,0.051433,4.0,0.177593,3.0,0.114728,3.0,0.103865,0.16158,0.046151,2.0,0.045,0.316973,4.0,-0.669217115367288,0.33211909425553604,-0.22225978221608625,shielded_relational
7549,Andre håndverkere,0.146875,2.0,-0.434261,2.0,-0.56864,2.0,0.00554622,1.0,0.0,1.0,1.0,5.0,0.0,2.0,0.132729,2.0,0.088446,2.0,0.116074,0.196228,0.03592,2.0,3.539,-0.451805,2.0,-0.6874395113850442,-0.5394601260303163,0.370846205449995,shielded_transactional
8111,Bergfagarbeidere,0.039345,1.0,-1.265259,1.0,-1.371282,1.0,0.00626518,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.033387,1.0,0.019591,1.0,0.051381,0.082405,0.020357,1.0,0.1613,-0.953341,1.0,-1.3831905568799283,-1.1080616674704789,1.5326604348857935,shielded_transactional
8112,Prosessoperatører (oppredning),0.106686,1.0,-1.092681,1.0,-1.129999,1.0,0.00231093,1.0,0.0,1.0,0.0,1.0,0.02125,3.0,0.021801,1.0,0.007837,1.0,0.051969,0.097129,0.006808,1.0,0.1,-1.045855,1.0,-1.1331024580231648,-1.212946666762245,1.3743928495593045,shielded_transactional
8113,Operatører innen boring mv.,0.042173,1.0,-1.078777,1.0,-1.156374,1.0,0.02043885,2.0,0.21511628,2.0,0.78488372,5.0,0.0,2.0,0.045657,1.0,0.029375,1.0,0.049894,0.083993,0.015795,1.0,0.1535,-0.637194,2.0,-1.2770370075802697,-0.749639397640032,0.9573172531265023,shielded_transactional
8114,Operatører innen produksjon av betong mv.,0.095499,1.0,-0.903165,2.0,-1.02159,1.0,0.01006536,1.0,0.18359375,2.0,0.31640625,1.0,0.01865,3.0,0.061521,1.0,0.033543,1.0,0.060073,0.108148,0.011998,1.0,0.1,-0.858871,1.0,-1.0582105080069613,-1.0009591112833813,1.0592254496453835,shielded_transactional
8121,Operatører innen metallurgiske prosessfag,0.095588,1.0,-1.118531,1.0,-1.225756,1.0,0.00169468,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.068615,1.0,0.043336,1.0,0.105594,0.180605,0.030583,2.0,0.1,-1.207828,1.0,-1.1729348074542834,-1.3965787439644546,1.6380958201466924,shielded_transactional
8122,Operatører innen metallflatebehandling,0.084303,1.0,-1.054401,1.0,-1.077039,1.0,0.00246499,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.02829,1.0,0.01795,1.0,0.061642,0.117103,0.006181,1.0,0.1,-1.149121,1.0,-1.1651867835030143,-1.3300214266565693,1.5497233881160581,shielded_transactional
8131,Operatører innen kjemisk industri,0.122004,1.0,-0.877614,2.0,-0.989208,1.0,0.01140056,2.0,0.14596273,2.0,0.35403727,2.0,0.0,2.0,0.096286,2.0,0.050617,2.0,0.095021,0.172418,0.017624,2.0,0.1,-1.070766,1.0,-0.9823912024007149,-1.2411887730094853,1.2193329311230563,shielded_transactional
8132,Operatører innen produksjon av fotofilm og -papir mv.,0.38,3.0,-0.361581,3.0,-0.497763,2.0,0.05885156,3.0,0.68656716,5.0,0.31343284,1.0,0.0108,2.0,0.239422,3.0,0.212321,3.0,0.107924,0.176738,0.03911,2.0,0.1,0.029411,3.0,-0.1017158353769981,0.006104219032987681,-0.0006208957382645135,shielded_relational
8141,Operatører innen produksjon av gummiprodukter,0.086664,1.0,-1.167637,1.0,-1.164912,1.0,0.01052755,1.0,0.14596273,2.0,0.35403727,2.0,0.0085,2.0,0.062529,1.0,0.03217,1.0,0.070678,0.124424,0.016933,1.0,0.1,-1.363963,1.0,-1.220077605429605,-1.5735921620894942,1.919904557044945,shielded_transactional
8142,Operatører innen plastprodukter,0.09411,1.0,-1.017296,1.0,-1.083311,1.0,0.00164332,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.065672,1.0,0.037444,1.0,0.105624,0.178674,0.032574,2.0,0.1,-1.277114,1.0,-1.1223768730161492,-1.4751296882640128,1.6556514468070496,shielded_transactional
8143,Operatører innen papirprodukter,0.032258,1.0,-1.092731,1.0,-1.101458,1.0,,,,,,,0.0,2.0,0.014195,1.0,0.012876,1.0,0.103527,0.188035,0.019019,2.0,0.1,-0.948074,1.0,-1.3077454403270554,-1.1020903626812606,1.4412536466248094,shielded_transactional
8151,Spinne- og nøstemaskinoperatører,0.085714,1.0,-1.392929,1.0,-1.416544,1.0,,,,,,,0.0,2.0,0.027107,1.0,0.009917,1.0,0.055068,0.091131,0.019005,1.0,0.1,-1.730008,1.0,-1.3425366633913371,-1.988584807156776,2.6697480118709636,shielded_transactional
8152,Operatører innen tekstilproduksjon mv.,0.15625,2.0,-1.241662,1.0,-1.155505,1.0,0.06866016,3.0,0.35545385,4.0,0.64454615,3.0,0.032,3.0,0.077633,1.0,0.050156,2.0,0.091385,0.135466,0.047304,2.0,0.1,-1.719058,1.0,-1.0963256577584175,-1.9761705699359786,2.1665264999278886,shielded_transactional
8153,Industrisyere,0.081395,1.0,-0.963966,1.0,-1.272624,1.0,,,,,,,0.0,2.0,0.013229,1.0,0.011471,1.0,0.040595,0.08119,0.0,1.0,0.1,-1.886862,1.0,-1.1237473591417328,-2.1664133701733,2.434501303541587,shielded_transactional
8154,Operatører innen tekstilbearbeiding,0.157895,2.0,-0.860931,2.0,-0.922965,2.0,0.00380019,1.0,0.0,1.0,0.0,1.0,0.0211,3.0,0.084731,2.0,0.039796,1.0,0.104445,0.162363,0.046528,2.0,0.1,-1.538633,1.0,-0.8892838385733519,-1.7716190858663579,1.5754722211690475,shielded_transactional
8155,"Operatører innen pels, skinn- og lærbearbeiding",,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,
8156,Operatører innen skinn og lærprodukter,0.086957,1.0,-1.029855,1.0,-1.052404,1.0,,,,,,,0.0,2.0,0.030138,1.0,0.02403,1.0,0.04957,0.081356,0.017784,1.0,0.1,-1.349691,1.0,-1.145860887627538,-1.5574117060515746,1.7845771598977755,shielded_transactional
8157,Renseri- og vaskerimaskinoperatører,0.05,1.0,-1.054399,1.0,-0.889488,2.0,0.00246499,1.0,0.0,1.0,1.0,5.0,0.0,2.0,0.00362,1.0,0.004063,1.0,0.044602,0.084167,0.005038,1.0,0.1,-0.790545,1.0,-1.2456643385747599,-0.9234965384661947,1.1503667047645727,shielded_transactional
8159,"Andre operatører innen produksjon av tekstiler, pels, skinn og lær",,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,
8160,Operatører innen næringsmiddelproduksjon,0.093217,1.0,-0.739321,2.0,-0.800834,2.0,0.05494867,3.0,0.28482328,3.0,0.71517672,4.0,0.0,2.0,0.067011,1.0,0.036377,1.0,0.083336,0.152583,0.014089,2.0,0.1,-1.064988,1.0,-0.9761266704263072,-1.2346381371499633,1.2051632139975321,shielded_transactional
8171,Operatører innen treforedling,0.052632,1.0,-1.007965,1.0,-1.020829,1.0,0.00246499,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.072067,0.144135,0.0,1.0,0.1,-0.850504,1.0,-1.2147092172338878,-0.9914732735823393,1.2043517240615236,shielded_transactional
8172,Operatører innen trelastproduksjon,0.058824,1.0,-1.165031,1.0,-1.265049,1.0,,,,,,,0.0,2.0,0.023207,1.0,0.01805,1.0,0.108911,0.203858,0.013963,2.0,0.1,-1.72043,1.0,-1.2840025881607402,-1.9777260341795342,2.5394053465593984,shielded_transactional
8181,Operatører innen glass- og keramisk produksjon,0.099028,1.0,-0.984438,1.0,-1.037737,1.0,0.00770308,1.0,0.09730849,1.0,0.23602484,1.0,0.007083,2.0,0.06656,1.0,0.035081,1.0,0.077331,0.137075,0.017586,1.0,0.1,-1.281022,1.0,-1.0933035673436287,-1.479560267173499,1.617608518200679,shielded_transactional
8182,Fyrkjele- og turbinoperatører,0.162791,2.0,-0.50325,2.0,-0.579769,2.0,0.00174603,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.069892,1.0,0.02169,1.0,0.093809,0.164262,0.023357,2.0,0.1,-0.665006,2.0,-0.686915772309655,-0.7811704264605628,0.53659828679762,shielded_transactional
8183,"Pakke-, tappe- og etikettmaskinoperatører",0.0,1.0,-0.978608,1.0,-1.010728,1.0,,,,,,,0.0,2.0,0.020692,1.0,0.008246,1.0,0.020053,0.040106,0.0,1.0,0.1,-0.80689,1.0,-1.3225229186589473,-0.9420271966738596,1.245852557601219,shielded_transactional
8189,Andre stasjonære maskinoperatører,0.120585,1.0,-0.916147,2.0,-0.9688,2.0,0.00554622,1.0,0.45454545,5.0,0.54545455,2.0,0.0,2.0,0.098417,2.0,0.057583,2.0,0.09206,0.164144,0.019976,2.0,0.0978,-0.919591,1.0,-1.0062840118401588,-1.069798607543364,1.076521234659752,shielded_transactional
8211,Montører av mekaniske produkter,0.060119,1.0,-0.912308,2.0,-0.985849,1.0,0.00482727,1.0,0.0,1.0,0.0,1.0,0.0247,3.0,0.072839,1.0,0.038308,1.0,0.085526,0.132376,0.038677,2.0,0.1,-0.948274,1.0,-1.1460951821207213,-1.102317106740088,1.2633603252040677,shielded_transactional
8212,Montører av elektriske og elektroniske produkter,0.112039,1.0,-0.56928,2.0,-0.736584,2.0,0.00321818,1.0,0.0,1.0,0.0,1.0,0.013067,3.0,0.091863,2.0,0.057063,2.0,0.06171,0.099165,0.024256,1.0,0.1,-1.308653,1.0,-0.8412234041471636,-1.5108860926207912,1.2709927421130687,shielded_transactional
8219,Andre montører,0.235294,2.0,-0.830544,2.0,-0.831601,2.0,,,,,,,,,0.177251,3.0,0.108894,2.0,,,,,0.1,-0.772761,1.0,-0.6914807945996166,-0.903334456755267,0.624638427946345,shielded_transactional
8311,Lokomotiv og T-baneførere,0.236651,2.0,-0.653636,2.0,-0.892047,2.0,0.00644491,1.0,0.1171875,1.0,0.6328125,3.0,0.0,2.0,0.100789,2.0,0.067962,2.0,0.090334,0.122268,0.0584,2.0,0.1035,-0.455849,2.0,-0.5938876737094257,-0.5440448908998053,0.32310155464998375,shielded_transactional
8312,Skiftekonduktører mv,0.25836,3.0,-0.512432,2.0,-0.605793,2.0,0.00671024,1.0,0.0,1.0,0.66666667,4.0,0.0,2.0,0.190727,3.0,0.126619,3.0,0.093531,0.119255,0.067808,2.0,0.091,0.016932,3.0,-0.4676004586747731,-0.00804347651754466,0.00376113330894365,shielded_relational
8322,"Bil-, drosje- og varebilførere",0.277177,3.0,-0.633063,2.0,-0.727415,2.0,0.00996266,1.0,0.0,1.0,0.33333333,1.0,0.007025,2.0,0.150535,2.0,0.097169,2.0,0.095523,0.130205,0.060841,2.0,0.091,0.089124,3.0,-0.48783013517455576,0.07380205895677466,-0.03600286839704392,shielded_relational
8331,Bussjåfører og trikkeførere,0.316808,3.0,-0.343019,3.0,-0.655852,2.0,0.01164022,2.0,0.16819572,2.0,0.49847095,2.0,0.0,2.0,0.14898,2.0,0.096887,2.0,0.150143,0.208335,0.091951,3.0,0.091,0.28949,4.0,-0.2400653658047445,0.3009610594117761,-0.07225032682067146,shielded_relational
8332,Lastebil- og trailersjåfører,0.30474,3.0,-0.501216,2.0,-0.666312,2.0,0.01607377,2.0,0.1509434,2.0,0.3490566,2.0,0.0,2.0,0.24402,3.0,0.165423,3.0,0.137972,0.197968,0.077976,3.0,0.091,-0.112456,3.0,-0.3528022853251028,-0.15473327793530878,0.05459025407142124,shielded_transactional
8341,Jordbruks- og skogbruksmaskinførere,0.09375,1.0,-1.074429,1.0,-1.297593,1.0,,,,,,,0.0,2.0,0.019732,1.0,0.011234,1.0,0.042904,0.085808,0.0,1.0,0.449,-0.733874,2.0,-1.1537113039447675,-0.8592474756771716,0.9913235255747596,shielded_transactional
8342,Anleggsmaskinførere,0.01087,1.0,-1.089452,1.0,-1.310313,1.0,0.00626518,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.034405,1.0,0.018472,1.0,0.040354,0.056335,0.024374,1.0,0.1435,-0.882608,1.0,-1.3561741633145556,-1.027870229905305,1.393971049037767,shielded_transactional
8343,Kran- og heisførere mv.,0.20242,2.0,-0.603805,2.0,-0.687751,2.0,0.01602241,2.0,0.21165644,2.0,0.28834356,1.0,0.015475,3.0,0.128681,2.0,0.082307,2.0,0.106782,0.149641,0.063924,2.0,0.0996,-0.273975,3.0,-0.6476043602358184,-0.33785064612398047,0.21879355153837823,shielded_transactional
8344,Truckførere,0.180942,2.0,-0.626033,2.0,-0.753815,2.0,0.01366014,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.163482,2.0,0.114715,3.0,0.013096,0.026192,0.0,1.0,0.091,-0.073741,3.0,-0.7098564034346121,-0.110841296747805,0.07868140426142543,shielded_relational
8350,Dekks- og maskinmannskap (skip),0.021277,1.0,-1.01856,1.0,-1.222875,1.0,,,,,,,0.0,2.0,0.039691,1.0,0.025283,1.0,0.032689,0.054136,0.011242,1.0,0.091,-0.313707,3.0,-1.2939256775766923,-0.3828956208506213,0.4954384756502884,shielded_transactional
9111,Renholdere i private hjem,0.0,1.0,-1.480657,1.0,-1.030813,1.0,0.0065733,1.0,0.5,5.0,0.5,2.0,0.0,2.0,0.004326,1.0,0.003287,1.0,0.008116,0.016233,0.0,1.0,0.045,-0.448927,2.0,-1.590448448044337,-0.5361972790237909,0.8527941302689845,shielded_transactional
9112,Renholdere i bedrifter,0.027778,1.0,-1.515585,1.0,-1.219731,1.0,0.0065733,1.0,0.5,5.0,0.5,2.0,0.0,2.0,0.010684,1.0,0.006291,1.0,0.051474,0.088824,0.014124,1.0,0.0603,-0.919733,1.0,-1.5439180152992824,-1.0699595958251316,1.6519298956367594,shielded_transactional
9122,Bilvaskere,0.083333,1.0,-1.629897,1.0,-1.535339,1.0,,,,,,,0.0,2.0,0.005581,1.0,0.006412,1.0,0.038752,0.077505,0.0,1.0,0.091,-1.342325,1.0,-1.474584067294714,-1.5490607223649635,2.2842202604714155,shielded_transactional
9123,Vinduspussere,0.0,1.0,-1.436201,1.0,-1.093042,1.0,,,,,,,0.0,2.0,0.022144,1.0,0.009172,1.0,0.107553,0.172735,0.042371,2.0,0.045,-0.967948,1.0,-1.5667238766691192,-1.1246219198069343,1.7619720139869872,shielded_transactional
9129,Andre rengjørere,0.078125,1.0,-1.210591,1.0,-1.260409,1.0,0.00369748,1.0,0.0,1.0,1.0,5.0,0.0,2.0,0.073935,1.0,0.031817,1.0,0.086816,0.163134,0.010498,2.0,0.1055,-0.558065,2.0,-1.2630340493673318,-0.6599292444852861,0.8335131059581748,shielded_transactional
9211,Hjelpearbeidere i nyttevekstproduksjon,0.142857,2.0,-1.601349,1.0,-1.43235,1.0,0.06634923,3.0,0.33443163,4.0,0.66556837,4.0,0.0203,3.0,0.061516,1.0,0.028894,1.0,0.047848,0.0694,0.026297,1.0,0.449,-0.824667,1.0,-1.3196991536253597,-0.9621813423427285,1.2697899031238111,shielded_transactional
9212,Hjelpearbeidere i husdyrproduksjon,0.0625,1.0,-1.108432,1.0,-1.088977,1.0,0.00195145,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.022476,1.0,0.012133,1.0,0.143947,0.287893,0.0,3.0,0.449,-0.703534,2.0,-1.245173432033162,-0.824850401953063,1.0270818059138287,shielded_transactional
9213,Hjelpearbeidere i kombinasjonsbruk,0.102679,1.0,-1.35489,1.0,-1.260664,1.0,0.03415034,3.0,0.16721582,2.0,0.33278418,1.0,0.01015,2.0,0.041996,1.0,0.020514,1.0,0.095898,0.178647,0.013148,2.0,0.449,-0.7641,1.0,-1.2824348529420477,-0.8935153052877487,1.1458751691381628,shielded_transactional
9214,Hjelpearbeidere i gartneri mv.,0.083624,1.0,-1.712821,1.0,-1.544402,1.0,0.0343044,3.0,0.16721582,2.0,0.83278418,5.0,0.01015,2.0,0.036804,1.0,0.019511,1.0,0.045298,0.071322,0.019274,1.0,0.1797,-0.930235,1.0,-1.5181549112908272,-1.0818659263541555,1.6424400694527614,shielded_transactional
9215,Hjelpearbeidere i skogbruk,0.043478,1.0,-1.064205,1.0,-0.999952,1.0,,,,,,,0.0,2.0,0.024786,1.0,0.013907,1.0,0.073523,0.103555,0.04349,1.0,0.449,-0.764397,1.0,-1.2661987802962007,-0.8938520202151072,1.1317943377616637,shielded_transactional
9216,Hjelpearbeidere innen havbruk,0.05318,1.0,-1.310841,1.0,-1.300223,1.0,0.00195145,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.023791,1.0,0.013092,1.0,0.104286,0.199111,0.009461,2.0,0.449,-1.070307,1.0,-1.3750575977207296,-1.2406683953944764,1.705990503339161,shielded_transactional
9311,Hjelpearbeidere i bergverk,0.0,1.0,-1.543154,1.0,-1.572339,1.0,,,,,,,0.0,2.0,0.0,1.0,0.0,1.0,0.028074,0.056147,0.0,1.0,0.166,-0.69616,2.0,-1.6238008535067496,-0.8164903485040987,1.325817724780979,shielded_transactional
9312,Hjelpearbeidere i anlegg,0.008065,1.0,-1.339075,1.0,-1.389199,1.0,,,,,,,0.0,2.0,0.0,1.0,0.0,1.0,0.010677,0.021354,0.0,1.0,0.166,-0.387759,2.0,-1.4959698372217138,-0.46684987607203493,0.6983933331144594,shielded_transactional
9313,Hjelpearbeidere i bygg,0.010627,1.0,-1.731342,1.0,-1.554708,1.0,0.00215686,1.0,0.0,1.0,0.0,1.0,0.004014,2.0,0.010957,1.0,0.006886,1.0,0.041494,0.076818,0.006169,1.0,0.166,-0.907649,1.0,-1.6992979193745215,-1.0562597197907833,1.794899944159593,shielded_transactional
9321,Håndpakkere mv.,0.1,1.0,-1.51362,1.0,-1.193372,1.0,,,,,,,0.0,2.0,0.0,1.0,0.0,1.0,0.069724,0.139448,0.0,1.0,0.091,-1.566815,1.0,-1.3734285856095194,-1.8035695911957197,2.4770740326842766,shielded_transactional
9329,Andre hjelpearbeidere i industri,0.187081,2.0,-1.362216,1.0,-1.307504,1.0,0.01047619,1.0,0.19354839,2.0,0.30645161,1.0,0.0276,3.0,0.099102,2.0,0.071188,2.0,0.101772,0.152838,0.050707,2.0,0.0955,-1.375238,1.0,-1.0883280727051992,-1.5863748584058859,1.726496292236861,shielded_transactional
9331,Førere av ikke-motorisert kjøretøy,0.224617,2.0,-0.959113,1.0,-0.92241,2.0,0.01211952,2.0,0.375,4.0,0.625,3.0,0.0412,3.0,0.082683,2.0,0.051486,2.0,0.101791,0.16146,0.042121,2.0,0.4107,-0.688377,2.0,-0.7851428746092359,-0.8076666034548325,0.6341336787624051,shielded_transactional
9333,Laste- og lossearbeidere,0.178483,2.0,-0.922525,2.0,-0.878574,2.0,0.01853876,2.0,0.23333333,3.0,0.26666667,1.0,0.0,2.0,0.183325,3.0,0.125927,3.0,0.070432,0.116157,0.024707,1.0,0.091,-0.461371,2.0,-0.8738526260265347,-0.5503052943640284,0.4808857265963114,shielded_transactional
9334,Varepåfyllere,0.181818,2.0,-0.789295,2.0,-0.523233,2.0,0.00647059,1.0,0.0,1.0,1.0,5.0,0.0,2.0,0.156503,2.0,0.08504,2.0,0.110137,0.159264,0.06101,2.0,0.091,-0.550296,2.0,-0.7949282796208913,-0.6511213715201377,0.5175947916868983,shielded_transactional
9412,Kjøkkenassistenter,0.012346,1.0,-1.630702,1.0,-1.309295,1.0,0.02228759,2.0,0.2195122,2.0,0.7804878,5.0,0.0,2.0,0.016573,1.0,0.003482,1.0,0.07186,0.139202,0.004518,1.0,0.028,-0.71706,2.0,-1.6415570003761295,-0.8401851026515565,1.3792117368693997,shielded_transactional
9510,Reklamedistributører mv.,0.041667,1.0,,,,,,,,,,,,,0.113095,2.0,0.047458,2.0,0.127474,0.192059,0.06289,3.0,0.134,,,-1.395303894190017,,,
9611,Renovasjonsarbeidere,0.263531,3.0,-0.568374,2.0,-0.597491,2.0,0.01366014,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.202886,3.0,0.13329,3.0,0.035273,0.070545,0.0,1.0,0.091,-0.296235,3.0,-0.4853229594614762,-0.36308725987146423,0.1762145835035771,shielded_transactional
9612,Gjenvinningsarbeidere,0.196429,2.0,-1.283373,1.0,-1.262763,1.0,,,,,,,0.0,2.0,0.078807,2.0,0.03715,1.0,0.035273,0.070545,0.0,1.0,0.091,-1.488957,1.0,-1.024320954513943,-1.7153003965348215,1.757018139456693,shielded_transactional
9613,Gatefeiere mv.,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,
9621,Bud mv.,0.229246,2.0,-1.115564,1.0,-0.918205,2.0,0.01607377,2.0,0.33257772,4.0,0.66742228,4.0,0.0571,4.0,0.092014,2.0,0.053501,2.0,0.160509,0.223321,0.097697,3.0,0.592,-0.235617,3.0,-0.8577750125469714,-0.29436340308148345,0.25249757177158866,shielded_transactional
9622,Altmuligmann,0.126755,1.0,-0.983681,1.0,-1.061097,1.0,0.00770308,1.0,0.0,1.0,0.66666667,4.0,0.0,2.0,0.136275,2.0,0.083216,2.0,0.086567,0.167278,0.005856,2.0,0.3817,-0.813086,1.0,-1.027848982699644,-0.9490517276163308,0.9754818527597853,shielded_transactional
9623,Måleravlesere mv.,0.379464,3.0,-0.847888,2.0,-0.939254,2.0,0.00256769,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.123108,2.0,0.087407,2.0,0.156745,0.246876,0.066613,3.0,0.772,-0.826968,1.0,-0.3624979395815974,-0.9647900327395371,0.3497343989969441,shielded_transactional
9629,Andre hjelpearbeidere,0.141575,2.0,-0.46524,2.0,-0.349644,3.0,0.01345472,2.0,0.2644905,3.0,0.4855095,2.0,0.01238,2.0,0.093772,2.0,0.050321,2.0,0.175733,0.260962,0.090504,3.0,0.1254,-0.173704,3.0,-0.7164062763507855,-0.22417137851059565,0.16059778254319831,shielded_transactional
