styrk08,platform,date_start,usage_pct,automation_share,augmentation_share,directive_share,feedback_loop_share,task_iteration_share,validation_share,learning_share,n_classified,n_soc_matched,n_tasks_matched
5242,claude_ai,2024-12-01,0.070149,0.387205,0.612795,0.351852,0.035354,0.383838,0.0,0.228956,,1,5
5243,claude_ai,2024-12-01,0.019309,0.165049,0.834951,0.165049,0.0,0.0,0.0,0.834951,,1,3
5244,claude_ai,2024-12-01,0.040159,0.280597,0.719403,0.220896,0.059701,0.164179,0.0,0.555224,,1,2
5245,claude_ai,2024-12-01,0.009757,0.197368,0.802632,0.197368,0.0,0.197368,0.0,0.605263,,1,6
5246,claude_ai,2024-12-01,0.008011,0.529412,0.470588,0.529412,0.0,0.0,0.0,0.470588,,1,6
5249,claude_ai,2024-12-01,0.162997,0.403428,0.596572,0.324324,0.079103,0.208306,0.023731,0.364535,,1,4
5311,claude_ai,2024-12-01,0.208189,0.456055,0.543945,0.434829,0.021226,0.339418,0.011792,0.192734,,2,15
5312,claude_ai,2024-12-01,0.069757,0.421979,0.578021,0.421979,0.0,0.240437,0.045082,0.292502,,1,6
5321,claude_ai,2024-12-01,0.009655,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1,6
5322,claude_ai,2024-12-01,0.221027,0.628714,0.371286,0.614563,0.014151,0.244544,0.039479,0.087264,,3,15
5329,claude_ai,2024-12-01,0.051559,0.470085,0.529915,0.470085,0.0,0.164103,0.0,0.365812,,3,8
5413,claude_ai,2024-12-01,0.335854,0.642012,0.357988,0.635766,0.006246,0.023011,0.005917,0.32906,,1,2
5414,claude_ai,2024-12-01,0.012633,0.553156,0.446844,0.553156,0.0,0.214286,0.0,0.232558,,2,3
5419,claude_ai,2024-12-01,0.060906,0.619759,0.380241,0.619759,0.0,0.151298,0.0,0.228943,,4,12
6113,claude_ai,2024-12-01,0.082269,0.231409,0.768591,0.231409,0.0,0.030108,0.0,0.738483,,2,2
7114,claude_ai,2024-12-01,0.013866,0.255814,0.744186,0.255814,0.0,0.317829,0.0,0.426357,,1,1
7115,claude_ai,2024-12-01,0.014687,0.394737,0.605263,0.394737,0.0,0.315789,0.0,0.289474,,1,2
7119,claude_ai,2024-12-01,0.027526,0.0,1.0,0.0,0.0,0.112994,0.0,0.887006,,3,8
7122,claude_ai,2024-12-01,0.008319,0.302632,0.697368,0.302632,0.0,0.210526,0.0,0.486842,,1,1
7123,claude_ai,2024-12-01,0.018796,0.287582,0.712418,0.287582,0.0,0.228758,0.0,0.48366,,1,2
7126,claude_ai,2024-12-01,0.043137,0.347003,0.652997,0.347003,0.0,0.268139,0.0,0.384858,,1,7
7127,claude_ai,2024-12-01,0.031839,0.353408,0.646592,0.27969,0.073718,0.060897,0.0,0.585695,,2,6
7213,claude_ai,2024-12-01,0.004416,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1,2
7222,claude_ai,2024-12-01,0.859664,0.468818,0.531182,0.345294,0.123524,0.11301,0.123214,0.294957,,2,5
7223,claude_ai,2024-12-01,0.132185,0.496359,0.503641,0.441115,0.055244,0.202306,0.048414,0.252922,,3,9
7231,claude_ai,2024-12-01,0.04098,0.294184,0.705816,0.245038,0.049145,0.040598,0.0,0.665218,,3,8
7232,claude_ai,2024-12-01,0.029066,0.195513,0.804487,0.121795,0.073718,0.060897,0.0,0.74359,,2,5
7233,claude_ai,2024-12-01,0.053511,0.208092,0.791908,0.13492,0.073172,0.100281,0.0,0.691627,,4,9
7234,claude_ai,2024-12-01,0.022698,0.391026,0.608974,0.24359,0.147436,0.121795,0.0,0.487179,,1,4
7311,claude_ai,2024-12-01,0.036359,0.351427,0.648573,0.277709,0.073718,0.060897,0.0,0.587676,,2,8
7312,claude_ai,2024-12-01,0.022698,0.391026,0.608974,0.24359,0.147436,0.121795,0.0,0.487179,,1,5
7313,claude_ai,2024-12-01,0.051457,0.462141,0.537859,0.462141,0.0,0.326371,0.0,0.211488,,1,6
7314,claude_ai,2024-12-01,0.368824,0.470863,0.529137,0.406729,0.064134,0.260046,0.076909,0.192182,,2,8
7315,claude_ai,2024-12-01,0.018898,0.403727,0.596273,0.291925,0.111801,0.10559,0.149068,0.341615,,1,2
7317,claude_ai,2024-12-01,0.349925,0.537999,0.462001,0.521533,0.016466,0.414503,0.00475,0.042749,,1,6
7319,claude_ai,2024-12-01,0.349925,0.537999,0.462001,0.521533,0.016466,0.414503,0.00475,0.042749,,1,6
7321,claude_ai,2024-12-01,0.209627,0.468675,0.531325,0.468675,0.0,0.456698,0.0,0.074627,,2,13
7322,claude_ai,2024-12-01,0.005546,0.509434,0.490566,0.509434,0.0,0.490566,0.0,0.0,,1,1
7411,claude_ai,2024-12-01,0.025574,0.0,1.0,0.0,0.0,0.169492,0.0,0.830508,,2,8
7412,claude_ai,2024-12-01,0.155397,0.282285,0.717715,0.191696,0.090588,0.059887,0.011488,0.646341,,8,21
7413,claude_ai,2024-12-01,0.022698,0.391026,0.608974,0.24359,0.147436,0.121795,0.0,0.487179,,1,4
7421,claude_ai,2024-12-01,0.268684,0.43305,0.56695,0.207443,0.225607,0.058967,0.013129,0.494854,,7,24
7422,claude_ai,2024-12-01,0.301755,0.249418,0.750582,0.136179,0.113239,0.039102,0.024425,0.687055,,6,22
7512,claude_ai,2024-12-01,0.010579,0.363636,0.636364,0.363636,0.0,0.257576,0.0,0.378788,,1,2
7513,claude_ai,2024-12-01,0.054949,0.405405,0.594595,0.284823,0.120582,0.261954,0.0,0.33264,,1,4
7515,claude_ai,2024-12-01,0.024239,0.28,0.72,0.28,0.0,0.32,0.0,0.4,,1,5
7522,claude_ai,2024-12-01,0.24198,0.558046,0.441954,0.4684,0.089646,0.116091,0.041237,0.284626,,1,3
7531,claude_ai,2024-12-01,0.092334,0.377907,0.622093,0.344186,0.033721,0.445349,0.017442,0.159302,,1,3
7532,claude_ai,2024-12-01,0.06866,0.542334,0.457666,0.355454,0.18688,0.270023,0.0,0.187643,,1,1
7543,claude_ai,2024-12-01,0.167106,0.496774,0.503226,0.365161,0.131613,0.155484,0.116129,0.231613,,1,3
7544,claude_ai,2024-12-01,0.070047,0.283871,0.716129,0.283871,0.0,0.060215,0.0,0.655914,,1,2
7549,claude_ai,2024-12-01,0.005546,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1,1
8113,claude_ai,2024-12-01,0.020439,0.215116,0.784884,0.215116,0.0,0.0,0.0,0.784884,,1,1
8114,claude_ai,2024-12-01,0.03605,0.421875,0.578125,0.367188,0.054688,0.115234,0.0,0.462891,,2,6
8131,claude_ai,2024-12-01,0.018898,0.403727,0.596273,0.291925,0.111801,0.10559,0.149068,0.341615,,1,4
8132,claude_ai,2024-12-01,0.058852,0.686567,0.313433,0.686567,0.0,0.216418,0.0,0.097015,,1,2
8141,claude_ai,2024-12-01,0.018898,0.403727,0.596273,0.291925,0.111801,0.10559,0.149068,0.341615,,1,3
8152,claude_ai,2024-12-01,0.06866,0.542334,0.457666,0.355454,0.18688,0.270023,0.0,0.187643,,1,1
8157,claude_ai,2024-12-01,0.002465,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1,1
8160,claude_ai,2024-12-01,0.054949,0.405405,0.594595,0.284823,0.120582,0.261954,0.0,0.33264,,1,4
8181,claude_ai,2024-12-01,0.018898,0.403727,0.596273,0.291925,0.111801,0.10559,0.149068,0.341615,,1,4
8189,claude_ai,2024-12-01,0.005546,0.454545,0.545455,0.454545,0.0,0.0,0.0,0.545455,,1,1
8311,claude_ai,2024-12-01,0.01212,0.15625,0.84375,0.15625,0.0,0.333333,0.0,0.510417,,3,8
8312,claude_ai,2024-12-01,0.006471,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,2,7
8322,claude_ai,2024-12-01,0.009655,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1,9
8331,claude_ai,2024-12-01,0.021261,0.252294,0.747706,0.252294,0.0,0.091743,0.0,0.655963,,2,10
8332,claude_ai,2024-12-01,0.018487,0.301887,0.698113,0.301887,0.0,0.459119,0.0,0.238994,,1,7
8343,claude_ai,2024-12-01,0.018385,0.423313,0.576687,0.423313,0.0,0.190184,0.0,0.386503,,1,6
9111,claude_ai,2024-12-01,0.006573,0.5,0.5,0.5,0.0,0.0,0.0,0.5,,1,1
9112,claude_ai,2024-12-01,0.006573,0.5,0.5,0.5,0.0,0.0,0.0,0.5,,1,1
9129,claude_ai,2024-12-01,0.003697,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1,1
9211,claude_ai,2024-12-01,0.066349,0.39374,0.60626,0.334432,0.059308,0.130148,0.044481,0.431631,,1,2
9213,claude_ai,2024-12-01,0.066349,0.39374,0.60626,0.334432,0.059308,0.130148,0.044481,0.431631,,1,3
9214,claude_ai,2024-12-01,0.068609,0.19687,0.80313,0.167216,0.029654,0.065074,0.022241,0.715815,,2,3
9329,claude_ai,2024-12-01,0.019412,0.387097,0.612903,0.387097,0.0,0.0,0.0,0.612903,,1,2
9331,claude_ai,2024-12-01,0.01212,0.375,0.625,0.375,0.0,0.451923,0.0,0.173077,,1,1
9333,claude_ai,2024-12-01,0.035537,0.466667,0.533333,0.466667,0.0,0.533333,0.0,0.0,,1,7
9334,claude_ai,2024-12-01,0.006471,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1,2
9412,claude_ai,2024-12-01,0.022288,0.219512,0.780488,0.219512,0.0,0.0,0.0,0.780488,,1,2
9621,claude_ai,2024-12-01,0.032148,0.374028,0.625972,0.332578,0.041451,0.337361,0.0,0.288611,,2,2
9622,claude_ai,2024-12-01,0.021466,0.073913,0.926087,0.0,0.073913,0.0,0.0,0.926087,,2,5
9629,claude_ai,2024-12-01,0.0493,0.352654,0.647346,0.352654,0.0,0.107254,0.0,0.540092,,3,6
1112,api,2025-08-04,0.249725,0.89892,0.10108,0.889554,0.009366,0.043303,0.040697,0.01708,2222.0,2,8
1114,api,2025-08-04,0.800836,0.881229,0.118771,0.873026,0.008203,0.073978,0.038608,0.006185,5977.0,3,37
1120,api,2025-08-04,0.249725,0.89892,0.10108,0.889554,0.009366,0.043303,0.040697,0.01708,2222.0,2,8
1211,api,2025-08-04,0.197007,0.969361,0.030639,0.969361,0.0,0.0,0.02086,0.009778,1534.0,1,13
1212,api,2025-08-04,0.051342,0.935252,0.064748,0.935252,0.0,0.045564,0.0,0.019185,372.0,3,10
1213,api,2025-08-04,0.69561,0.908398,0.091602,0.883789,0.024609,0.003906,0.069141,0.018555,5120.0,1,31
1219,api,2025-08-04,0.860859,0.937014,0.062986,0.886731,0.050283,0.034559,0.013828,0.014599,6409.0,5,44
1221,api,2025-08-04,0.109142,0.921842,0.078158,0.793206,0.128635,0.051313,0.0,0.026846,866.0,2,10
1222,api,2025-08-04,0.298421,0.85638,0.14362,0.85638,0.0,0.108642,0.013416,0.021562,2537.0,2,18
1223,api,2025-08-04,0.614627,0.962555,0.037445,0.959277,0.003278,0.004668,0.024533,0.008244,5175.0,2,13
1321,api,2025-08-04,0.005081,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,1,2
1322,api,2025-08-04,0.69561,0.908398,0.091602,0.883789,0.024609,0.003906,0.069141,0.018555,5120.0,1,31
1323,api,2025-08-04,0.010904,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,1,4
1324,api,2025-08-04,0.272697,0.943429,0.056571,0.943429,0.0,0.006527,0.050044,0.0,2298.0,1,7
1330,api,2025-08-04,0.04769,0.823613,0.176387,0.823613,0.0,0.045519,0.0,0.130868,351.5,1,6
1341,api,2025-08-04,0.010692,1.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,1,4
1342,api,2025-08-04,0.040015,0.898204,0.101796,0.835329,0.062874,0.101796,0.0,0.0,334.0,1,4
1343,api,2025-08-04,0.085959,0.90119,0.09881,0.869753,0.031437,0.075468,0.023342,0.0,741.0,2,6
1344,api,2025-08-04,0.008681,1.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,1,2
1345,api,2025-08-04,0.167683,0.90869,0.09131,0.90869,0.0,0.009409,0.056812,0.02509,1338.0,3,15
1346,api,2025-08-04,0.24295,0.936769,0.063231,0.936769,0.0,0.02457,0.033772,0.004889,1941.0,2,15
1349,api,2025-08-04,0.69561,0.908398,0.091602,0.883789,0.024609,0.003906,0.069141,0.018555,5120.0,1,31
1411,api,2025-08-04,0.030594,1.0,0.0,1.0,0.0,0.0,0.0,0.0,200.0,1,4
1412,api,2025-08-04,0.01048,1.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,1,3
1420,api,2025-08-04,0.045944,0.904177,0.095823,0.904177,0.0,0.04914,0.046683,0.0,407.0,1,2
1431,api,2025-08-04,0.708208,0.954199,0.045801,0.830783,0.123416,0.001953,0.03457,0.009277,5219.0,2,33
1439,api,2025-08-04,0.69561,0.908398,0.091602,0.883789,0.024609,0.003906,0.069141,0.018555,5120.0,1,31
2111,api,2025-08-04,0.115071,0.870736,0.129264,0.858902,0.011834,0.0,0.110773,0.018491,897.0,2,8
2112,api,2025-08-04,0.012068,1.0,0.0,1.0,0.0,0.0,0.0,0.0,89.0,1,2
2113,api,2025-08-04,0.349869,0.860335,0.139665,0.85204,0.008295,0.022467,0.078612,0.038586,3091.0,2,8
2114,api,2025-08-04,0.063834,0.875066,0.124934,0.875066,0.0,0.0,0.0,0.124934,523.0,2,4
2120,api,2025-08-04,3.617365,0.891846,0.108154,0.868025,0.023822,0.047016,0.021124,0.040014,30593.0,5,49
2131,api,2025-08-04,1.45876,0.803064,0.196936,0.789778,0.013286,0.022409,0.018213,0.156313,12545.0,8,41
2132,api,2025-08-04,0.037898,0.855124,0.144876,0.855124,0.0,0.0,0.0,0.144876,283.0,1,4
2133,api,2025-08-04,0.067327,1.0,0.0,1.0,0.0,0.0,0.0,0.0,563.0,1,9
2141,api,2025-08-04,0.049119,0.947368,0.052632,0.947368,0.0,0.0,0.0,0.052632,323.0,1,7
2142,api,2025-08-04,0.03377,0.893836,0.106164,0.893836,0.0,0.0,0.106164,0.0,292.0,1,3
2143,api,2025-08-04,0.006563,1.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,1,1
2144,api,2025-08-04,0.166519,0.96925,0.03075,0.944034,0.025215,0.0,0.005535,0.025215,1321.0,3,12
2146,api,2025-08-04,0.179116,0.90846,0.09154,0.90846,0.0,0.029672,0.039773,0.022096,1584.0,1,6
2149,api,2025-08-04,0.351034,0.936521,0.063479,0.896572,0.039949,0.013486,0.037907,0.012087,2584.0,4,35
2151,api,2025-08-04,0.099721,0.940774,0.059226,0.940774,0.0,0.034169,0.025057,0.0,878.0,1,5
2152,api,2025-08-04,0.2854,0.954252,0.045748,0.931801,0.022451,0.01607,0.004152,0.025527,2336.7,2,9
2153,api,2025-08-04,0.025407,1.0,0.0,1.0,0.0,0.0,0.0,0.0,169.0,1,5
2161,api,2025-08-04,0.016779,0.939163,0.060837,0.939163,0.0,0.060837,0.0,0.0,131.5,1,5
2162,api,2025-08-04,0.006934,0.874016,0.125984,0.874016,0.0,0.125984,0.0,0.0,63.5,1,1
2163,api,2025-08-04,0.106496,1.0,0.0,1.0,0.0,0.0,0.0,0.0,957.0,2,4
2165,api,2025-08-04,0.017149,1.0,0.0,1.0,0.0,0.0,0.0,0.0,129.0,2,3
2166,api,2025-08-04,0.800307,0.863188,0.136812,0.853504,0.009684,0.125811,0.003254,0.007747,7198.0,2,8
2211,api,2025-08-04,0.311892,0.855293,0.144707,0.849677,0.005616,0.00485,0.133318,0.006539,2454.0,4,21
2212,api,2025-08-04,0.320731,0.879628,0.120372,0.875455,0.004173,0.003604,0.111213,0.005555,2543.0,4,18
2221,api,2025-08-04,0.303185,0.719419,0.280581,0.715409,0.004011,0.025777,0.223388,0.031416,2341.0,2,22
2222,api,2025-08-04,0.011962,1.0,0.0,1.0,0.0,0.0,0.0,0.0,92.0,1,3
2223,api,2025-08-04,0.303185,0.719419,0.280581,0.715409,0.004011,0.025777,0.223388,0.031416,2341.0,2,22
2224,api,2025-08-04,0.303185,0.719419,0.280581,0.715409,0.004011,0.025777,0.223388,0.031416,2341.0,2,22
2261,api,2025-08-04,0.021384,0.942529,0.057471,0.942529,0.0,0.0,0.0,0.057471,158.0,3,4
2262,api,2025-08-04,0.021807,1.0,0.0,1.0,0.0,0.0,0.0,0.0,127.0,1,5
2263,api,2025-08-04,0.020008,1.0,0.0,1.0,0.0,0.0,0.0,0.0,169.0,2,5
2264,api,2025-08-04,0.011327,1.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,1,5
2265,api,2025-08-04,0.042238,0.824926,0.175074,0.824926,0.0,0.062315,0.0,0.11276,337.0,1,7
2267,api,2025-08-04,0.007834,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,1,2
2310,api,2025-08-04,1.38868,0.727754,0.272246,0.722125,0.005629,0.049696,0.110307,0.112243,11682.0,35,398
2320,api,2025-08-04,0.203277,0.670086,0.329914,0.670086,0.0,0.050458,0.096375,0.18308,1661.9,3,17
2330,api,2025-08-04,0.028497,0.587171,0.412829,0.587171,0.0,0.052069,0.017976,0.342785,230.5,1,8
2341,api,2025-08-04,0.032426,0.727903,0.272097,0.727903,0.0,0.028508,0.055909,0.187679,255.4,2,15
2342,api,2025-08-04,0.002651,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.8,2,4
2351,api,2025-08-04,0.540419,0.857352,0.142648,0.846074,0.011278,0.104428,0.011905,0.026316,4788.0,1,18
2352,api,2025-08-04,0.08513,0.833755,0.166245,0.833755,0.0,0.020968,0.007239,0.138039,631.9,5,27
2353,api,2025-08-04,0.602352,0.62892,0.37108,0.613881,0.015039,0.054098,0.085159,0.231823,5105.1,3,22
2354,api,2025-08-04,0.067727,0.641509,0.358491,0.605754,0.035755,0.062101,0.066805,0.229585,531.4,1,8
2355,api,2025-08-04,0.495192,0.609602,0.390398,0.587044,0.022558,0.070366,0.06095,0.259082,4270.4,2,14
2356,api,2025-08-04,0.015032,1.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,1,4
2359,api,2025-08-04,0.528351,0.667371,0.332629,0.66269,0.00468,0.098376,0.027547,0.206706,4484.0,2,15
2411,api,2025-08-04,0.173823,0.858621,0.141379,0.848923,0.009699,0.004084,0.009954,0.127341,1412.0,3,17
2412,api,2025-08-04,0.33452,0.992033,0.007967,0.992033,0.0,0.007967,0.0,0.0,2860.0,2,17
2413,api,2025-08-04,0.213521,0.97411,0.02589,0.97411,0.0,0.0,0.0,0.02589,1884.0,3,11
2421,api,2025-08-04,0.153498,0.902985,0.097015,0.902985,0.0,0.097015,0.0,0.0,1233.0,2,20
2422,api,2025-08-04,0.444509,0.936224,0.063776,0.923077,0.013147,0.021259,0.018182,0.024336,3575.0,1,37
2423,api,2025-08-04,0.936867,0.903619,0.096381,0.901034,0.002585,0.032385,0.017773,0.046224,6861.0,4,23
2424,api,2025-08-04,0.015032,1.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,1,4
2431,api,2025-08-04,1.717272,0.867956,0.132044,0.853593,0.014363,0.105911,0.014939,0.011193,14891.0,2,23
2432,api,2025-08-04,0.313877,0.978686,0.021314,0.978686,0.0,0.021314,0.0,0.0,2815.0,1,8
2433,api,2025-08-04,0.909766,0.899375,0.100625,0.78821,0.111166,0.006963,0.024784,0.068878,7519.0,2,24
2434,api,2025-08-04,1.190615,0.925892,0.074108,0.851782,0.07411,0.009601,0.018589,0.045918,9939.0,3,33
2511,api,2025-08-04,2.367732,0.818349,0.181651,0.742436,0.075914,0.035386,0.056765,0.0895,18536.5,2,26
2512,api,2025-08-04,16.258821,0.862679,0.137321,0.517874,0.344805,0.104098,0.010165,0.023058,144410.3,2,18
2513,api,2025-08-04,2.698547,0.85642,0.14358,0.735847,0.120573,0.107538,0.021663,0.014379,23819.5,1,19
2514,api,2025-08-04,4.589695,0.86423,0.13577,0.677477,0.186753,0.08228,0.017364,0.036126,37895.0,1,9
2519,api,2025-08-04,12.234581,0.865587,0.134413,0.73686,0.128727,0.063071,0.031805,0.039536,100957.5,1,126
2521,api,2025-08-04,1.536673,0.872763,0.127237,0.608405,0.264358,0.043969,0.047237,0.036031,12850.0,1,11
2522,api,2025-08-04,1.420756,0.887951,0.112049,0.445945,0.442006,0.016639,0.019693,0.075717,12441.0,1,9
2523,api,2025-08-04,0.200288,0.952174,0.047826,0.815652,0.136522,0.0,0.047826,0.0,1150.0,1,17
2529,api,2025-08-04,12.367965,0.873833,0.126167,0.731011,0.142822,0.051963,0.029366,0.044838,102034.5,2,131
2611,api,2025-08-04,0.025724,0.480874,0.519126,0.480874,0.0,0.0,0.0,0.519126,183.0,1,4
2612,api,2025-08-04,0.074526,0.847894,0.152106,0.834633,0.013261,0.031981,0.015601,0.104524,661.0,2,3
2619,api,2025-08-04,0.015985,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,1,3
2621,api,2025-08-04,0.331026,0.886059,0.113941,0.886059,0.0,0.036551,0.067527,0.009863,2712.0,2,7
2622,api,2025-08-04,0.217597,0.87358,0.12642,0.866236,0.007344,0.058412,0.009259,0.058748,1738.5,2,15
2631,api,2025-08-04,0.067645,0.905123,0.094877,0.905123,0.0,0.036053,0.0,0.058824,527.0,1,7
2632,api,2025-08-04,0.888912,0.939097,0.060903,0.938411,0.000687,0.002609,0.054128,0.004166,7838.0,3,19
2633,api,2025-08-04,0.220296,0.942253,0.057747,0.93806,0.004193,0.023294,0.0,0.034453,1847.0,3,14
2634,api,2025-08-04,0.454142,0.738966,0.261034,0.717718,0.021248,0.024989,0.02479,0.211255,3086.0,2,21
2635,api,2025-08-04,0.12788,0.652594,0.347406,0.652594,0.0,0.0,0.009274,0.338132,722.0,6,18
2636,api,2025-08-04,0.13656,0.702397,0.297603,0.669339,0.033058,0.032727,0.055785,0.209091,1067.0,2,8
2641,api,2025-08-04,2.47534,0.822316,0.177684,0.811248,0.011067,0.129533,0.039559,0.008592,21618.0,3,27
2642,api,2025-08-04,0.968625,0.882134,0.117866,0.882134,0.0,0.04699,0.050037,0.020839,8692.0,2,12
2643,api,2025-08-04,0.175411,0.972589,0.027411,0.972589,0.0,0.021136,0.006275,0.0,1543.0,2,6
2651,api,2025-08-04,0.22326,0.848185,0.151815,0.848185,0.0,0.151815,0.0,0.0,1727.0,2,9
2652,api,2025-08-04,0.032817,0.924812,0.075188,0.924812,0.0,0.075188,0.0,0.0,215.0,2,4
2653,api,2025-08-04,0.006458,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,1,1
2654,api,2025-08-04,0.323934,0.804682,0.195318,0.781036,0.023646,0.190025,0.0,0.005294,2670.0,3,16
2655,api,2025-08-04,0.495745,0.750688,0.249312,0.713642,0.037046,0.244556,0.0,0.004756,3995.0,1,4
2656,api,2025-08-04,0.044144,1.0,0.0,1.0,0.0,0.0,0.0,0.0,375.0,2,5
3112,api,2025-08-04,0.221672,0.983625,0.016375,0.983625,0.0,0.0048,0.007623,0.003953,1926.0,4,7
3113,api,2025-08-04,0.135713,0.936508,0.063492,0.878685,0.057823,0.023243,0.018141,0.022109,968.0,2,9
3114,api,2025-08-04,0.122269,0.873016,0.126984,0.75737,0.115646,0.046485,0.036281,0.044218,882.0,1,6
3115,api,2025-08-04,0.36035,0.897345,0.102655,0.889023,0.008322,0.004723,0.08736,0.010571,2784.0,4,28
3116,api,2025-08-04,0.282119,0.8574,0.1426,0.824112,0.033288,0.018893,0.081422,0.042285,2223.0,1,20
3117,api,2025-08-04,0.526339,0.901309,0.098691,0.884665,0.016644,0.009447,0.068101,0.021143,4304.0,2,25
3118,api,2025-08-04,0.267722,0.942701,0.057299,0.924127,0.018574,0.057299,0.0,0.0,1978.0,4,12
3119,api,2025-08-04,0.481454,0.888438,0.111562,0.879898,0.00854,0.007197,0.097318,0.007048,3681.0,6,35
3121,api,2025-08-04,0.052613,1.0,0.0,1.0,0.0,0.0,0.0,0.0,415.0,1,4
3123,api,2025-08-04,0.052613,1.0,0.0,1.0,0.0,0.0,0.0,0.0,415.0,1,4
3131,api,2025-08-04,0.068809,1.0,0.0,1.0,0.0,0.0,0.0,0.0,380.0,1,2
3132,api,2025-08-04,0.007199,1.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,1,3
3134,api,2025-08-04,0.036945,1.0,0.0,1.0,0.0,0.0,0.0,0.0,186.0,2,4
3139,api,2025-08-04,1.102009,0.866673,0.133327,0.570903,0.29577,0.099407,0.01226,0.021659,9788.0,1,3
3141,api,2025-08-04,0.28847,0.845671,0.154329,0.833203,0.012468,0.00961,0.112252,0.032468,2364.0,2,6
3142,api,2025-08-04,0.157309,0.913478,0.086522,0.913478,0.0,0.0,0.070715,0.015807,1202.0,1,4
3143,api,2025-08-04,0.033875,0.926471,0.073529,0.683824,0.242647,0.073529,0.0,0.0,272.0,1,1
3151,api,2025-08-04,0.005928,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1,2
3152,api,2025-08-04,0.005928,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1,2
3153,api,2025-08-04,0.005928,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1,4
3154,api,2025-08-04,0.010904,1.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,2,4
3155,api,2025-08-04,0.122269,0.873016,0.126984,0.75737,0.115646,0.046485,0.036281,0.044218,882.0,1,6
3211,api,2025-08-04,0.045626,0.945869,0.054131,0.945869,0.0,0.0,0.054131,0.0,311.0,3,4
3212,api,2025-08-04,0.453825,0.798791,0.201209,0.793812,0.004979,0.005453,0.189118,0.006638,3698.0,2,13
3213,api,2025-08-04,0.035463,1.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,1,1
3230,api,2025-08-04,0.002752,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1,1
3240,api,2025-08-04,0.03017,0.917031,0.082969,0.917031,0.0,0.0,0.082969,0.0,229.0,1,1
3251,api,2025-08-04,0.018631,0.923469,0.076531,0.923469,0.0,0.0,0.0,0.076531,144.0,2,3
3256,api,2025-08-04,0.038639,1.0,0.0,0.940959,0.059041,0.0,0.0,0.0,271.0,1,3
3257,api,2025-08-04,0.009633,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,2,5
3259,api,2025-08-04,0.041815,0.953398,0.046602,0.953398,0.0,0.0,0.0,0.046602,310.0,5,8
3311,api,2025-08-04,0.944806,0.942019,0.057981,0.839817,0.102201,0.004132,0.020348,0.033501,8169.0,2,33
3312,api,2025-08-04,0.160802,0.964286,0.035714,0.894665,0.06962,0.0,0.0,0.035714,1183.0,2,20
3313,api,2025-08-04,0.094534,0.981504,0.018496,0.916153,0.065351,0.0,0.018496,0.0,811.0,1,7
3315,api,2025-08-04,0.028688,1.0,0.0,1.0,0.0,0.0,0.0,0.0,183.0,2,11
3321,api,2025-08-04,0.208122,0.974057,0.025943,0.905922,0.068134,0.0,0.012841,0.013103,1614.0,3,12
3322,api,2025-08-04,1.117571,0.888524,0.111476,0.809741,0.078783,0.004642,0.019443,0.08739,9231.0,3,35
3323,api,2025-08-04,0.0578,0.977887,0.022113,0.977887,0.0,0.0,0.022113,0.0,495.0,2,9
3324,api,2025-08-04,0.977411,0.933768,0.066232,0.865634,0.068134,0.002755,0.041144,0.022334,8447.0,3,41
3331,api,2025-08-04,0.086276,0.958633,0.041367,0.958633,0.0,0.0,0.041367,0.0,757.0,2,10
3332,api,2025-08-04,0.025512,0.911111,0.088889,0.911111,0.0,0.088889,0.0,0.0,180.0,1,5
3333,api,2025-08-04,0.222837,0.971174,0.028826,0.971174,0.0,0.0,0.0,0.028826,1457.0,1,8
3334,api,2025-08-04,0.430959,0.959297,0.040703,0.890575,0.068722,0.010046,0.012924,0.017732,3377.0,4,26
