task_name,collaboration,count,pct
analyze target companies or investment opportunities to inform investment decisions.,not_classified,26.0,3.4076015727391877
analyze target companies or investment opportunities to inform investment decisions.,validation,15.0,1.9659239842726082
analyze technology trends to identify markets for future product development or to improve sales of existing products.,not_classified,15.0,100.0
"analyze test data, making computations as necessary, to determine test results.",directive,1546.0,61.9887730553328
"analyze test data, making computations as necessary, to determine test results.",feedback loop,29.0,1.1627906976744187
"analyze test data, making computations as necessary, to determine test results.",learning,33.0,1.3231756214915797
"analyze test data, making computations as necessary, to determine test results.",none,475.0,19.04570970328789
"analyze test data, making computations as necessary, to determine test results.",task iteration,37.0,1.483560545308741
"analyze test data, making computations as necessary, to determine test results.",validation,374.0,14.995990376904572
analyze test results and develop a treatment plan.,directive,19.0,95.0
analyze test results and develop a treatment plan.,not_classified,1.0,5.0
"analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed.",directive,37.0,86.04651162790698
"analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed.",not_classified,6.0,13.953488372093023
"analyze the layout, instrumentation, or function of electrical generation or transmission facilities.",directive,42.0,80.76923076923077
"analyze the layout, instrumentation, or function of electrical generation or transmission facilities.",not_classified,10.0,19.230769230769234
"analyze training needs to design employee development, language training and health and safety programs.",not_classified,15.0,100.0
analyze training needs to develop new training programs or modify and improve existing programs.,directive,42.0,75.0
