date,sector,age_group,ai_q,variable,value,value_diff_chatgpt12,value_ratio_chatgpt12,value_diff_agentic12,value_ratio_agentic12
2023-09-16,1,1,4,kontantlonn,41183.23273673034,4646.16435766725,1.1271630309652771,-2374.90921505991,0.9454772607681834
2023-10-16,1,1,4,kontantlonn,40178.26250805962,3641.1941289965325,1.0996575338563028,-3379.879443730628,0.9224053347484048
2023-11-16,1,1,4,kontantlonn,39037.794040057066,2500.7256609939795,1.0684435224810476,-4520.347911733181,0.896222664485178
2023-12-16,1,1,4,kontantlonn,39513.91333209345,2976.8449530303624,1.0814746525951762,-4044.228619696798,0.9071533256819606
2024-01-16,1,1,4,kontantlonn,41485.37449988234,4948.306120819252,1.13543248925945,-2072.7674519079083,0.9524137771027509
2024-02-16,1,1,4,kontantlonn,40309.835413924106,3772.767034861019,1.1032586138471618,-3248.3065378661413,0.9254259618910895
2024-03-16,1,1,4,kontantlonn,40988.05353238496,4450.985153321875,1.1218210806390922,-2570.088419405285,0.9409963716485006
2024-04-16,1,1,4,kontantlonn,39037.181269808214,2500.1128907451275,1.0684267512874068,-4520.960681982033,0.8962085966158568
2024-05-16,1,1,4,kontantlonn,41152.048147588415,4614.979768525329,1.1263095254563407,-2406.0938042018315,0.9447613305713344
2024-06-16,1,1,4,kontantlonn,42488.27255754077,5951.204178477681,1.162881272157235,-1069.8693942494792,0.9754381305925859
2024-07-16,1,1,4,kontantlonn,46468.42844187819,9931.360062815103,1.2718160077809113,2910.286490087943,1.0668138345595417
2024-08-16,1,1,4,kontantlonn,46754.61776919544,10217.549390132357,1.2796488564470416,3196.4758174051967,1.073384117737231
2024-09-16,1,1,4,kontantlonn,44603.43052134044,8066.36214227735,1.2207720131946775,1045.28856955019,1.0239975472486202
2024-10-16,1,1,4,kontantlonn,43418.185918249335,6881.117539186249,1.1883325029746872,-139.95603354091145,0.996786914517708
2024-11-16,1,1,4,kontantlonn,41468.055137224466,4930.98675816138,1.1349584675760958,-2090.0868145657805,0.952016162285364
2024-12-16,1,1,4,kontantlonn,41571.28720590025,5034.218826837161,1.137783874026465,-1986.8547458899993,0.9543861455778111
2025-01-16,1,1,4,kontantlonn,43713.68977326373,7176.621394200643,1.196420285276995,155.54782147348305,1.0035710389494032
2025-02-16,1,1,4,kontantlonn,43286.98338964832,6749.915010585231,1.1847415600112337,-271.158562141929,0.9937747904297193
2025-03-16,1,1,4,kontantlonn,44568.489248312886,8031.4208692498,1.2198156892590775,1010.3472965226392,1.0231953717778155
2025-04-16,1,1,4,kontantlonn,43204.21531134073,6667.146932277647,1.1824762420210522,-353.9266404495138,0.9918746157528657
2025-05-16,1,1,4,kontantlonn,44961.49842028535,8424.430041222266,1.230572139883279,1403.3564684951052,1.0322180057645325
2025-06-16,1,1,4,kontantlonn,45038.57385335799,8501.505474294907,1.2326816532211584,1480.4319015677465,1.0339874897144665
2025-07-16,1,1,4,kontantlonn,49752.008308953285,13214.939929890199,1.361685830751073,6193.866357163039,1.142197671425433
2025-08-16,1,1,4,kontantlonn,48294.279251017375,11757.210871954288,1.321788566887089,4736.137299227128,1.1087313895176942
2025-09-16,1,1,4,kontantlonn,46846.805666235625,10309.737287172538,1.2821719898326696,3288.663714445378,1.0755005509207725
2025-10-16,1,1,4,kontantlonn,44095.34720661321,7558.2788275501225,1.2068660448926782,537.2052548229622,1.0123330617595565
2025-11-16,1,1,4,kontantlonn,43339.46078307595,6802.392404012862,1.1861778381735424,-218.6811687142981,0.9949795570032273
2025-12-16,1,1,4,kontantlonn,43750.25076458572,7213.182385522632,1.1974209400351348,192.10881279547175,1.0044103996219145
2026-01-16,1,1,4,kontantlonn,46550.72069875824,10013.652319695153,1.2740683027933708,2992.5787469679926,1.0687030854135182
2026-02-16,1,1,4,kontantlonn,45114.633983176245,8577.565604113159,1.234763378252547,1556.4920313859984,1.0357336645146322
2021-01-16,1,1,5,kontantlonn,36897.002550218785,-1733.705719654019,0.9551210475473965,-7729.709504721861,0.8267918663780183
2021-02-16,1,1,5,kontantlonn,37256.42315722444,-1374.2851126483656,0.9644250604196108,-7370.288897716207,0.8348458006800382
2021-03-16,1,1,5,kontantlonn,36892.58116195743,-1738.127107915374,0.955006594863007,-7734.130892983216,0.8266927914505194
2021-04-16,1,1,5,kontantlonn,36957.70759948407,-1673.0006703887339,0.9566924670730547,-7669.004455456576,0.8281521514286075
2021-05-16,1,1,5,kontantlonn,37327.5591574812,-1303.1491123916057,0.9662664970238741,-7299.152897459448,0.8364398235641168
2021-06-16,1,1,5,kontantlonn,38800.16028357654,169.45201370373252,1.0043864588896467,-5826.551771364109,0.8694380225863166
2021-07-16,1,1,5,kontantlonn,36306.06878832227,-2324.6394815505337,0.9398240522718175,-8320.643266618375,0.8135501612492827
2021-08-16,1,1,5,kontantlonn,36542.23100687722,-2088.477262995584,0.9459373809973777,-8084.481048063426,0.8188421087775749
2021-09-16,1,1,5,kontantlonn,37414.011681448654,-1216.6965884241508,0.9685044193359245,-7212.700373491993,0.8383770607027395
2021-10-16,1,1,5,kontantlonn,35831.715528981964,-2798.9927408908407,0.9275448764403393,-8794.996525958682,0.8029208041333848
2021-11-16,1,1,5,kontantlonn,38274.75847581076,-355.9497940620422,0.9907858330845143,-6351.953579129884,0.857664764293863
2021-12-16,1,1,5,kontantlonn,38427.426348517074,-203.28192135573045,0.9947378153168819,-6199.285706423572,0.8610857618461442
2022-01-16,1,1,5,kontantlonn,38010.72046200757,-619.9878078652328,0.9839509075646757,-6615.991592933075,0.8517481730496295
2022-02-16,1,1,5,kontantlonn,38131.47945252857,-499.2288173442357,0.9870768919415963,-6495.2326024120775,0.8544541530548857
2022-03-16,1,1,5,kontantlonn,38272.26151928801,-358.44675058479334,0.9907211965133879,-6354.450535652635,0.8576088122326921
2022-04-16,1,1,5,kontantlonn,38824.727228275944,194.01895840313955,1.005022402308747,-5801.984826664702,0.8699885212354029
2022-05-16,1,1,5,kontantlonn,38289.35435502694,-341.3539148458658,0.9911636640865816,-6337.357699913708,0.8579918302717062
2022-06-16,1,1,5,kontantlonn,39259.986182039465,629.2779121666608,1.0162895773945055,-5366.725872901181,0.8797418490904255
2022-07-16,1,1,5,kontantlonn,38512.97141192067,-117.73685795213532,0.9969522469759128,-6113.740643019977,0.8630026645141758
2022-08-16,1,1,5,kontantlonn,38186.968928933056,-443.7393409397482,0.9885133004075463,-6439.74312600759,0.8556975670069639
2022-09-16,1,1,5,kontantlonn,39788.96652519191,1158.2582553191023,1.0299828376748246,-4837.7455297487395,0.891595295575598
2022-10-16,1,1,5,kontantlonn,39588.87834893369,958.1700790608884,1.0248033267308263,-5037.833706006953,0.8871116989348263
2022-11-16,1,1,5,kontantlonn,40088.70238115892,1457.9941112861125,1.0377418426061624,-4538.009673781729,0.8983118077756902
2022-12-16,1,1,5,kontantlonn,40835.16134014829,2204.4530702754855,1.0570647852189312,-3791.5507147923563,0.9150385376784084
2023-01-16,1,1,5,kontantlonn,39842.31435033135,1211.6060804585431,1.031363807052004,-4784.397704609299,0.8927907191836326
2023-02-16,1,1,5,kontantlonn,39677.78297526606,1047.0747053932573,1.027104724512904,-4948.9290796745845,0.8891038830379913
2023-03-16,1,1,5,kontantlonn,39761.035550123095,1130.3272802502906,1.0292598124878753,-4865.676504817551,0.8909694153845047
2023-04-16,1,1,5,kontantlonn,39528.19482506198,897.486555189178,1.0232324644145627,-5098.517229878664,0.8857518962274926
2023-05-16,1,1,5,kontantlonn,40009.91048740127,1379.2022175284656,1.0357022244555654,-4616.801567539376,0.8965462308346723
2023-06-16,1,1,5,kontantlonn,41346.34986185808,2715.6415919852734,1.070297483882871,-3280.3621930825684,0.9264933031803001
2023-07-16,1,1,5,kontantlonn,40864.53067720856,2233.822407335756,1.0578250440486452,-3762.181377732086,0.9156966488344379
2023-08-16,1,1,5,kontantlonn,41097.70541873736,2466.9971488645533,1.0638610385196718,-3529.0066362032885,0.9209216526671588
2023-09-16,1,1,5,kontantlonn,41976.136692683875,3345.42842281107,1.0866002352180555,-2650.5753622567718,0.9406056319140517
2023-10-16,1,1,5,kontantlonn,41537.40719754033,2906.698927667523,1.0752432212053018,-3089.3048574003187,0.9307745358072307
2023-11-16,1,1,5,kontantlonn,43797.92518461136,5167.2169147385575,1.133759310821861,-828.7868703292843,0.9814284577069233
2023-12-16,1,1,5,kontantlonn,43590.95647784542,4960.248207972618,1.128401689488075,-1035.755577095224,0.9767906814237157
2024-01-16,1,1,5,kontantlonn,42593.23341693445,3962.525147061642,1.1025744886523845,-2033.4786380061996,0.9544335994212894
2024-02-16,1,1,5,kontantlonn,42733.90463235214,4103.196362479335,1.1062159237106022,-1892.8074225885066,0.9575857746307135
2024-03-16,1,1,5,kontantlonn,42867.04329974842,4236.335029875612,1.1096623701610833,-1759.6687551922296,0.9605691597215167
2024-04-16,1,1,5,kontantlonn,43101.99892943254,4471.290659559738,1.1157444649557926,-1524.713125508104,0.9658340698810388
2024-05-16,1,1,5,kontantlonn,42668.99739886944,4038.2891289966356,1.1045357258475637,-1957.7146560712063,0.9561313265996152
2024-06-16,1,1,5,kontantlonn,44584.33148423064,5953.623214357838,1.1541163359668694,-42.38057071000367,0.9990503317686091
2024-07-16,1,1,5,kontantlonn,42955.02534338273,4324.317073509927,1.1119398858364282,-1671.6867115579153,0.9625406704957363
2024-08-16,1,1,5,kontantlonn,43324.266631676415,4693.558361803611,1.1214981182590433,-1302.445423264231,0.9708146676443299
2024-09-16,1,1,5,kontantlonn,44519.24040583881,5888.532135966008,1.1524313790684064,-107.47164910183346,0.9975917641216874
2024-10-16,1,1,5,kontantlonn,44382.04885658901,5751.340586716207,1.1488800191427384,-244.6631983516345,0.9945175616332562
2024-11-16,1,1,5,kontantlonn,44656.79026405291,6026.081994180102,1.1559920142308058,30.078209112260083,1.0006739956346151
2024-12-16,1,1,5,kontantlonn,44920.68958492414,6289.981315051336,1.1628233495257125,293.9775299834946,1.0065874790332205
2025-01-16,1,1,5,kontantlonn,44559.985880975735,5929.277611102931,1.1534861222238328,-66.72617396491114,0.9985047929616064
2025-02-16,1,1,5,kontantlonn,45479.11992357737,6848.411653704563,1.1772789565715904,852.4078686367211,1.0191008440771372
2025-03-16,1,1,5,kontantlonn,47506.27074517975,8875.562475306942,1.229754070603691,2879.5586902391005,1.0645254502884736
2025-04-16,1,1,5,kontantlonn,45963.77813999086,7333.069870118059,1.1898248879852134,1337.0660850502172,1.029961115741714
2025-05-16,1,1,5,kontantlonn,45187.30106209504,6556.592792222233,1.1697248920837304,560.5890071543909,1.012561736711955
2025-06-16,1,1,5,kontantlonn,47983.40650105875,9352.698231185946,1.2421052745356962,3356.6944461181047,1.0752171578758845
2025-07-16,1,1,5,kontantlonn,45686.90708265092,7056.198812778115,1.1826577644780352,1060.1950277102733,1.023756960324683
2025-08-16,1,1,5,kontantlonn,45743.62114407777,7112.912874204965,1.1841258727257704,1116.9090891371234,1.0250278149051644
2025-09-16,1,1,5,kontantlonn,46777.611921925294,8146.90365205249,1.2108919048322515,2150.899866984648,1.048197587676561
2025-10-16,1,1,5,kontantlonn,45713.66006999626,7082.951800123454,1.1833502961074955,1086.948015055612,1.0243564440444874
2025-11-16,1,1,5,kontantlonn,48380.93828568053,9750.230015807727,1.252395838763632,3754.226230739885,1.0841250914053
2025-12-16,1,1,5,kontantlonn,48517.99908838919,9887.290818516383,1.2559438141657695,3891.2870334485415,1.087196364111654
2026-01-16,1,1,5,kontantlonn,47030.68179552132,8399.973525648515,1.2174429075171644,2403.969740580673,1.0538684036955515
2026-02-16,1,1,5,kontantlonn,47083.32295917283,8452.614689300026,1.2188055841547183,2456.610904232184,1.0550479923595495
2021-01-16,1,1,all,kontantlonn,29231.04542458466,-1856.020105498861,0.940296066101744,-6562.166568194731,0.8166644957843257
2021-02-16,1,1,all,kontantlonn,29266.180333223718,-1820.8851968598028,0.9414262759829262,-6527.031659555672,0.8176461039352272
2021-03-16,1,1,all,kontantlonn,28750.096630200536,-2336.9688998829843,0.9248250402527876,-7043.115362578854,0.8032276241651721
2021-04-16,1,1,all,kontantlonn,28704.66917050293,-2382.396359580591,0.9233637424775554,-7088.54282227646,0.8019584600648179
2021-05-16,1,1,all,kontantlonn,30296.880867553224,-790.1846625302969,0.974581561525464,-5496.3311252261665,0.8464420816345024
2021-06-16,1,1,all,kontantlonn,34037.33638531465,2950.2708552311306,1.0949034849357557,-1755.875607464739,0.9509438938361007
2021-07-16,1,1,all,kontantlonn,29188.310916966606,-1898.7546131169147,0.9389213944532829,-6604.901075812784,0.8154705680746059
2021-08-16,1,1,all,kontantlonn,30421.680040090687,-665.3854899928338,0.9785960662852231,-5371.531952688703,0.8499287531453643
2021-09-16,1,1,all,kontantlonn,29896.29118432935,-1190.7743457541692,0.9616955050131112,-5896.920808450039,0.8352503036151203
2021-10-16,1,1,all,kontantlonn,29601.882124196894,-1485.1834058866261,0.9522250369868656,-6191.329868582496,0.8270250272640667
2021-11-16,1,1,all,kontantlonn,29809.7425465235,-1277.3229835600214,0.9589114327203405,-5983.469446255891,0.8328322854215223
2021-12-16,1,1,all,kontantlonn,30459.494428928083,-627.5711011554376,0.9798124689334822,-5333.717563851307,0.850985221306004
2022-01-16,1,1,all,kontantlonn,30089.541921438507,-997.5236086450132,0.9679119404924311,-5703.670071340883,0.8406493926141222
2022-02-16,1,1,all,kontantlonn,30189.01051803456,-898.0550120489606,0.9711116183938334,-5604.20147474483,0.8434283719528894
2022-03-16,1,1,all,kontantlonn,30665.391184520537,-421.67434556298394,0.9864356979865172,-5127.8208082588535,0.8567376180351376
2022-04-16,1,1,all,kontantlonn,30431.046188517226,-656.0193415662943,0.9788973539193833,-5362.165804262164,0.8501904270188471
2022-05-16,1,1,all,kontantlonn,31010.173967489238,-76.89156259428273,0.9975265737925674,-4783.038025290152,0.8663702484634506
2022-06-16,1,1,all,kontantlonn,34515.37947560129,3428.313945517766,1.1102810409107327,-1277.8325171781034,0.964299585143801
2022-07-16,1,1,all,kontantlonn,31186.32883338941,99.26330330588826,1.0031930740844557,-4606.883159389981,0.871291708597727
2022-08-16,1,1,all,kontantlonn,31877.44357069863,790.3780406151091,1.0254246590065006,-3915.7684220807605,0.8906002506042013
2022-09-16,1,1,all,kontantlonn,31728.01939445094,640.9538643674205,1.0206180240379124,-4065.192598328449,0.8864255993804488
2022-10-16,1,1,all,kontantlonn,31083.214331410334,-3.8511986731864454,0.9998761157218439,-4709.997661369056,0.8684108690128394
2022-11-16,1,1,all,kontantlonn,31026.217584578095,-60.84794550542574,0.9980426603647571,-4766.994408201295,0.8668184791808305
2022-12-16,1,1,all,kontantlonn,32043.64946223474,956.5839321512212,1.0307711234830292,-3749.5625305446483,0.895243753723442
2023-01-16,1,1,all,kontantlonn,31553.96298744513,466.8974573616106,1.0150190263828467,-4239.249005334259,0.8815627665326753
2023-02-16,1,1,all,kontantlonn,31275.081715383327,188.01618529980624,1.0060480518856905,-4518.130277396063,0.8737713095346819
2023-03-16,1,1,all,kontantlonn,31425.522530968523,338.45700088500234,1.0108873898231878,-4367.689461810867,0.8779743638907855
2023-04-16,1,1,all,kontantlonn,31062.663028387255,-24.402501696265972,0.9992150271735153,-4730.5489643921355,0.8678367014017508
2023-05-16,1,1,all,kontantlonn,32763.10027169087,1676.0347416073491,1.0539142152219358,-3030.1117210885204,0.9153439562311483
2023-06-16,1,1,all,kontantlonn,36874.122205542684,5787.056675459164,1.1861564151128683,1080.910212763294,1.0301987486616553
2023-07-16,1,1,all,kontantlonn,33036.792022427086,1949.726492343565,1.0627182546534275,-2756.4199703523045,0.92299042704219
2023-08-16,1,1,all,kontantlonn,34578.62095202423,3491.555421940706,1.1123153749768329,-1214.5910407551637,0.9660664418437723
2023-09-16,1,1,all,kontantlonn,34606.981855175916,3519.9163250923957,1.1132276805504884,-1186.2301376034738,0.9668587960800284
2023-10-16,1,1,all,kontantlonn,34260.93600578108,3173.8704756975567,1.1020961747780968,-1532.2759869983129,0.9571908777757241
2023-11-16,1,1,all,kontantlonn,33607.60137598217,2520.535845898652,1.081079889752202,-2185.6106167972175,0.9389378461693205
2023-12-16,1,1,all,kontantlonn,34204.46917659749,3117.4036465139725,1.100279765663221,-1588.742816181897,0.9556132929198309
2024-01-16,1,1,all,kontantlonn,33792.983436936775,2705.917906853254,1.087043207865171,-2000.2285558426156,0.944117098061886
2024-02-16,1,1,all,kontantlonn,33744.437359647396,2657.3718295638755,1.0854815912744253,-2048.774633131994,0.9427608052178917
2024-03-16,1,1,all,kontantlonn,33729.182176013695,2642.116645930175,1.0849908668083628,-2064.0298167656947,0.9423346019579893
2024-04-16,1,1,all,kontantlonn,34226.087483721116,3139.0219536375953,1.1009751773000223,-1567.1245090582743,0.9562172707670267
2024-05-16,1,1,all,kontantlonn,34179.02578439704,3091.960254313519,1.099461309763103,-1614.1862083823507,0.9549024488579572
2024-06-16,1,1,all,kontantlonn,39406.544085676076,8319.478555592555,1.2676186514787522,3613.332092896686,1.100950205128995
2024-07-16,1,1,all,kontantlonn,34506.732853450456,3419.6673233669353,1.1100028987958885,-1286.4791393289343,0.9640580135812216
2024-08-16,1,1,all,kontantlonn,36190.464814056824,5103.399283973304,1.1641647159985122,397.2528212774341,1.0110985519086013
2024-09-16,1,1,all,kontantlonn,36396.2041299841,5309.13859990058,1.1707828805765803,602.9921372047102,1.0168465500477117
2024-10-16,1,1,all,kontantlonn,35774.51868541502,4687.453155331503,1.150784677659439,-18.693307364366774,0.9994777415514389
2024-11-16,1,1,all,kontantlonn,35167.684319603126,4080.6187895196053,1.1312642000760964,-625.5276731762642,0.9825238463286712
2024-12-16,1,1,all,kontantlonn,35624.892688150285,4537.827158066764,1.1459715505690116,-168.31930462910532,0.9952974517999932
2025-01-16,1,1,all,kontantlonn,35412.69435311161,4325.628823028092,1.1391456140767646,-380.517639667778,0.9893689999169524
2025-02-16,1,1,all,kontantlonn,35569.09817107036,4482.032640986843,1.1441767682012154,-224.11382170902652,0.993738650173272
2025-03-16,1,1,all,kontantlonn,35610.05186613893,4522.986336055408,1.1454941551713342,-183.16012664046139,0.9948828250821019
2025-04-16,1,1,all,kontantlonn,35680.63216229885,4593.5666322153265,1.1477645623312387,-112.57983048054302,0.9968547156230837
2025-05-16,1,1,all,kontantlonn,36438.54455560632,5351.4790255228,1.1721448755059907,645.3325628269304,1.018029467792863
2025-06-16,1,1,all,kontantlonn,41108.880237369136,10021.814707285615,1.3223789230793535,5315.668244589746,1.1485105121513566
2025-07-16,1,1,all,kontantlonn,37013.31432546785,5926.24879538433,1.190633908165098,1220.1023326884606,1.0340875340535125
