timing,age_group,variant,term,k,coef,se,sd_int
agentic,1,rect0,int,-2,0.00417270689619631,0.00449015824796349,0.452326912030108
agentic,1,rect0,int,-1,0,0,0.452326912030108
agentic,1,rect0,int,0,-0.0162416991240629,0.00973996296638561,0.452326912030108
agentic,1,rect0,int,1,-0.028854829679827,0.0155965076405911,0.452326912030108
agentic,1,rect0,int,2,-0.0339790512590743,0.0252005882809597,0.452326912030108
agentic,1,rect0,int,3,-0.0389637184844971,0.0316411805149141,0.452326912030108
agentic,1,rect0,int,4,-0.0158182873454663,0.0187395385449106,0.452326912030108
agentic,1,rect0,int,5,-0.0188979289158936,0.0138959160172339,0.452326912030108
agentic,1,rect0,int,6,-0.0286099270875058,0.0124906390765724,0.452326912030108
agentic,1,rect0,int,7,-0.0267030605295115,0.0147470408222979,0.452326912030108
agentic,1,rect0,int,8,-0.0549251116476642,0.0222968076489001,0.452326912030108
agentic,1,rect0,int,9,-0.0383853161490979,0.0135469400659927,0.452326912030108
agentic,1,rect0,wage,-22,-0.0391188591211669,0.0201947749965012,0.452326912030108
agentic,1,rect0,wage,-21,-0.0126741533292066,0.025074552064486,0.452326912030108
agentic,1,rect0,wage,-20,-0.0104221505294123,0.0180046544877971,0.452326912030108
agentic,1,rect0,wage,-19,-0.000850976556619357,0.0145401617678989,0.452326912030108
agentic,1,rect0,wage,-18,-0.00134053121898706,0.0123098045999197,0.452326912030108
agentic,1,rect0,wage,-17,-0.0103398597235081,0.012012435085121,0.452326912030108
agentic,1,rect0,wage,-16,0.0075442053508008,0.0106426188558473,0.452326912030108
agentic,1,rect0,wage,-15,0.00971164916288353,0.0087248713598667,0.452326912030108
agentic,1,rect0,wage,-14,0.00380958524755732,0.00839191785713552,0.452326912030108
agentic,1,rect0,wage,-13,-0.00715325587007663,0.00701734788919704,0.452326912030108
agentic,1,rect0,wage,-12,-0.0122588058564952,0.00716849365861467,0.452326912030108
agentic,1,rect0,wage,-11,-0.0351278518018125,0.00876339148154973,0.452326912030108
agentic,1,rect0,wage,-10,-0.0248557027952271,0.0157959005274869,0.452326912030108
agentic,1,rect0,wage,-9,0.00374262115167129,0.0189924323153208,0.452326912030108
agentic,1,rect0,wage,-8,0.011516076288785,0.0153424840833841,0.452326912030108
agentic,1,rect0,wage,-7,0.0165061713123742,0.00926606621711189,0.452326912030108
agentic,1,rect0,wage,-6,0.0177229779369027,0.00669171438479304,0.452326912030108
agentic,1,rect0,wage,-5,0.00605128092723278,0.00726369243282942,0.452326912030108
agentic,1,rect0,wage,-4,0.0221003320712741,0.00748242077994833,0.452326912030108
agentic,1,rect0,wage,-3,0.018632527562148,0.00317815160748803,0.452326912030108
agentic,1,rect0,wage,-2,0.00973312154226158,0.00213848277371376,0.452326912030108
agentic,1,rect0,wage,-1,0,0,0.452326912030108
agentic,1,rect0,wage,0,-0.00129235491272977,0.00410879602103881,0.452326912030108
agentic,1,rect0,wage,1,-0.0218908387832812,0.00876959170771084,0.452326912030108
agentic,1,rect0,wage,2,-0.0142794567322168,0.0147244091104706,0.452326912030108
agentic,1,rect0,wage,3,0.0241947945152306,0.0239042946823668,0.452326912030108
agentic,1,rect0,wage,4,0.0173537123956841,0.0145374896090724,0.452326912030108
agentic,1,rect0,wage,5,0.0224847033584789,0.00972195547989502,0.452326912030108
agentic,1,rect0,wage,6,0.0197848268688762,0.00756704389245242,0.452326912030108
agentic,1,rect0,wage,7,0.00423564732827243,0.00893364187456945,0.452326912030108
agentic,1,rect0,wage,8,0.0224953494580608,0.00884614203002379,0.452326912030108
agentic,1,rect0,wage,9,0.018493094196563,0.00541441787388339,0.452326912030108
agentic,1,rect1,exp,-22,-0.000482254586721899,0.0110471896345089,0.0967850488306876
agentic,1,rect1,exp,-21,-0.00937260158184787,0.0114667084695682,0.0967850488306876
agentic,1,rect1,exp,-20,-0.00155625834549433,0.00982105067109243,0.0967850488306876
agentic,1,rect1,exp,-19,0.00187537133314234,0.00896521386072735,0.0967850488306876
agentic,1,rect1,exp,-18,0.00406186025510511,0.00832571813353626,0.0967850488306876
agentic,1,rect1,exp,-17,0.00381381891726007,0.00794862637524547,0.0967850488306876
agentic,1,rect1,exp,-16,0.0209863758238625,0.00616474525840009,0.0967850488306876
agentic,1,rect1,exp,-15,0.0140356209843858,0.00623070369501636,0.0967850488306876
agentic,1,rect1,exp,-14,0.0132015607874021,0.00555880555443379,0.0967850488306876
agentic,1,rect1,exp,-13,0.00864957537441136,0.00477800717164784,0.0967850488306876
agentic,1,rect1,exp,-12,0.000530116745500931,0.00617586742011632,0.0967850488306876
agentic,1,rect1,exp,-11,-0.0078303756740179,0.00615688577838807,0.0967850488306876
agentic,1,rect1,exp,-10,-0.00937941872581585,0.00845832210789486,0.0967850488306876
agentic,1,rect1,exp,-9,-0.0158810471618122,0.00876087322709626,0.0967850488306876
agentic,1,rect1,exp,-8,-0.0120197078924341,0.00653466581553575,0.0967850488306876
agentic,1,rect1,exp,-7,-0.00734614620996023,0.00492166770597297,0.0967850488306876
agentic,1,rect1,exp,-6,-0.00359410900252086,0.00422147866128656,0.0967850488306876
agentic,1,rect1,exp,-5,-0.000308209131830376,0.00447044078534825,0.0967850488306876
agentic,1,rect1,exp,-4,0.0130466482551123,0.00362651729001803,0.0967850488306876
agentic,1,rect1,exp,-3,0.00801497905761371,0.00222349296120803,0.0967850488306876
agentic,1,rect1,exp,-2,0.00375861795458225,0.00163245325503128,0.0967850488306876
agentic,1,rect1,exp,-1,0,0,0.0967850488306876
agentic,1,rect1,exp,0,-0.00719147457961293,0.00470672186350834,0.0967850488306876
agentic,1,rect1,exp,1,-0.0194519460505763,0.00626770744962778,0.0967850488306876
agentic,1,rect1,exp,2,-0.0188602713802487,0.00887135371809499,0.0967850488306876
agentic,1,rect1,exp,3,-0.0267276729979219,0.00947240264419341,0.0967850488306876
agentic,1,rect1,exp,4,-0.0186224039081849,0.00673712018583535,0.0967850488306876
agentic,1,rect1,exp,5,-0.0195471376100569,0.00559729333907748,0.0967850488306876
agentic,1,rect1,exp,6,-0.0186973681477645,0.00574144525137668,0.0967850488306876
agentic,1,rect1,exp,7,-0.0202309071099444,0.00637362132244001,0.0967850488306876
agentic,1,rect1,exp,8,-0.00405101008989847,0.00722771107294178,0.0967850488306876
agentic,1,rect1,exp,9,-0.00948697195577082,0.00530447500818304,0.0967850488306876
agentic,1,rect1,int,-22,-0.290549973763001,0.224973552503772,0.0967850488306876
agentic,1,rect1,int,-21,-1.58147741523502,0.445608098295142,0.0967850488306876
agentic,1,rect1,int,-20,-0.0560345572073282,0.081182488401306,0.0967850488306876
agentic,1,rect1,int,-19,-0.277557225460047,0.0652023479886333,0.0967850488306876
agentic,1,rect1,int,-18,0.0291754672239311,0.0452245332072995,0.0967850488306876
agentic,1,rect1,int,-17,-0.00808769814047464,0.0478515991234023,0.0967850488306876
agentic,1,rect1,int,-16,-0.026111081223678,0.0379530793997419,0.0967850488306876
agentic,1,rect1,int,-15,-0.238478199921008,0.0620368196240798,0.0967850488306876
agentic,1,rect1,int,-14,-1.04339589897186,0.405291790606494,0.0967850488306876
agentic,1,rect1,int,-13,0.0500252812075502,0.0789092793844246,0.0967850488306876
agentic,1,rect1,int,-12,-0.0988104463368304,0.0535475160652571,0.0967850488306876
agentic,1,rect1,int,-11,-0.144944868356398,0.0624851999202435,0.0967850488306876
agentic,1,rect1,int,-10,-0.0503116534387454,0.0548665325526842,0.0967850488306876
agentic,1,rect1,int,-9,-0.277822931561066,0.0825640900674283,0.0967850488306876
agentic,1,rect1,int,-8,-2.37581836558728,5.30528456421169,0.0967850488306876
agentic,1,rect1,int,-7,-0.21817880151482,0.0621173153946339,0.0967850488306876
agentic,1,rect1,int,-6,-0.140743337365178,0.0451863135936981,0.0967850488306876
agentic,1,rect1,int,-5,-0.226678499656589,0.0424864804901538,0.0967850488306876
agentic,1,rect1,int,-4,-0.760667327680583,0.47468941638561,0.0967850488306876
agentic,1,rect1,int,-3,-0.179085303859602,0.0991721851855182,0.0967850488306876
agentic,1,rect1,int,-2,0.0470131269887693,0.00794659699275674,0.0967850488306876
agentic,1,rect1,int,-1,0,0,0.0967850488306876
agentic,1,rect1,int,0,-0.152276680953921,0.0331296072807919,0.0967850488306876
agentic,1,rect1,int,1,-0.18152786381013,0.0408004751000197,0.0967850488306876
agentic,1,rect1,int,2,-0.138414474158257,0.058750909329246,0.0967850488306876
agentic,1,rect1,int,3,-0.359971421356464,0.167757804907609,0.0967850488306876
agentic,1,rect1,int,4,-0.101817625215019,0.129806985742963,0.0967850488306876
agentic,1,rect1,int,5,-0.0370932545847025,0.119013650419091,0.0967850488306876
agentic,1,rect1,int,6,-0.426896180528672,0.241814361417931,0.0967850488306876
agentic,1,rect1,int,7,-0.249468732351123,0.151198602247341,0.0967850488306876
agentic,1,rect1,int,8,0.0710807913965738,0.0623725577025984,0.0967850488306876
agentic,1,rect1,int,9,-0.22738417817268,0.107341667528305,0.0967850488306876
agentic,1,rect1,wage,-22,-0.0337535250828207,0.0176363767329041,0.0967850488306876
agentic,1,rect1,wage,-21,-0.00309034434215929,0.0214815847513673,0.0967850488306876
agentic,1,rect1,wage,-20,0.00332803091560081,0.015095917524807,0.0967850488306876
agentic,1,rect1,wage,-19,0.0114130835981624,0.0120162649319022,0.0967850488306876
agentic,1,rect1,wage,-18,0.00882253350612333,0.0101428599343548,0.0967850488306876
agentic,1,rect1,wage,-17,-0.00173281041246022,0.00975899273697313,0.0967850488306876
agentic,1,rect1,wage,-16,0.0130206459892656,0.0101736012881088,0.0967850488306876
agentic,1,rect1,wage,-15,0.0160148185267895,0.0071334744519615,0.0967850488306876
agentic,1,rect1,wage,-14,0.00902003861080863,0.00685877459844611,0.0967850488306876
agentic,1,rect1,wage,-13,-0.00235551088246025,0.00573702707316035,0.0967850488306876
agentic,1,rect1,wage,-12,-0.00614241000866529,0.00664075450337363,0.0967850488306876
agentic,1,rect1,wage,-11,-0.031974784149015,0.00797892714525445,0.0967850488306876
agentic,1,rect1,wage,-10,-0.0216269163119478,0.013807121721858,0.0967850488306876
agentic,1,rect1,wage,-9,0.00772713876564399,0.0165175038821802,0.0967850488306876
agentic,1,rect1,wage,-8,0.0141676087795603,0.0133588176493857,0.0967850488306876
agentic,1,rect1,wage,-7,0.0217745986081171,0.00794564361143546,0.0967850488306876
agentic,1,rect1,wage,-6,0.0210103209705453,0.00576471485585682,0.0967850488306876
agentic,1,rect1,wage,-5,0.00767026946162382,0.00615036113937988,0.0967850488306876
agentic,1,rect1,wage,-4,0.0210137309941724,0.00808799704982063,0.0967850488306876
agentic,1,rect1,wage,-3,0.0184857571102284,0.00273018678082129,0.0967850488306876
agentic,1,rect1,wage,-2,0.0103418497078928,0.00184585623389322,0.0967850488306876
agentic,1,rect1,wage,-1,0,0,0.0967850488306876
agentic,1,rect1,wage,0,-0.00368728142647917,0.00406228865851708,0.0967850488306876
agentic,1,rect1,wage,1,-0.0260628608002476,0.0081126161819028,0.0967850488306876
agentic,1,rect1,wage,2,-0.019256760285347,0.0134183739897642,0.0967850488306876
agentic,1,rect1,wage,3,0.0185243254410492,0.0215077585463061,0.0967850488306876
agentic,1,rect1,wage,4,0.0150233210084299,0.0127553279688674,0.0967850488306876
agentic,1,rect1,wage,5,0.0196524695598028,0.00852584928356163,0.0967850488306876
agentic,1,rect1,wage,6,0.0156523633096997,0.00668660404780218,0.0967850488306876
agentic,1,rect1,wage,7,0.000360001103596956,0.00798389842622865,0.0967850488306876
agentic,1,rect1,wage,8,0.0140012046411849,0.00993013729779081,0.0967850488306876
agentic,1,rect1,wage,9,0.0127283158079073,0.00499461375071622,0.0967850488306876
agentic,2,corner75,exp,-22,-0.019548196107683,0.00756355752082868,0.305522758308045
agentic,2,corner75,exp,-21,-0.0182602523815733,0.00812115170822723,0.305522758308045
agentic,2,corner75,exp,-20,-0.0199224348619224,0.00785785274601689,0.305522758308045
agentic,2,corner75,exp,-19,-0.0212675648730446,0.00776178401031837,0.305522758308045
agentic,2,corner75,exp,-18,-0.0187669809626989,0.00699969394076397,0.305522758308045
agentic,2,corner75,exp,-17,-0.016472861110827,0.00681591451843835,0.305522758308045
agentic,2,corner75,exp,-16,0.00225041846702402,0.00542278423820326,0.305522758308045
agentic,2,corner75,exp,-15,-0.00637837552490349,0.00542522011649853,0.305522758308045
agentic,2,corner75,exp,-14,-0.00649482006125829,0.00482131941896584,0.305522758308045
agentic,2,corner75,exp,-13,-0.00515244364318258,0.00431764144332487,0.305522758308045
agentic,2,corner75,exp,-12,-0.0138844489303893,0.00649585822143713,0.305522758308045
agentic,2,corner75,exp,-11,-0.0206551146577492,0.00451456035617391,0.305522758308045
agentic,2,corner75,exp,-10,-0.0158565776911171,0.00428241543520626,0.305522758308045
agentic,2,corner75,exp,-9,-0.0140394114953578,0.00494728950530943,0.305522758308045
agentic,2,corner75,exp,-8,-0.0124916816277452,0.00405087640554179,0.305522758308045
agentic,2,corner75,exp,-7,-0.0131409628344585,0.00353445763915676,0.305522758308045
agentic,2,corner75,exp,-6,-0.00956433277989711,0.0032484973646809,0.305522758308045
agentic,2,corner75,exp,-5,-0.00590215125272878,0.00331128784555824,0.305522758308045
agentic,2,corner75,exp,-4,0.00988784310906601,0.00295317955772914,0.305522758308045
agentic,2,corner75,exp,-3,0.00474975030779627,0.00178578057042897,0.305522758308045
agentic,2,corner75,exp,-2,0.0021991914275481,0.00137861922363733,0.305522758308045
agentic,2,corner75,exp,-1,0,0,0.305522758308045
agentic,2,corner75,exp,0,-0.00304784432912318,0.00239039358411487,0.305522758308045
agentic,2,corner75,exp,1,-0.0147763941860433,0.00416384578343744,0.305522758308045
agentic,2,corner75,exp,2,-0.0107119704772294,0.0046401181131806,0.305522758308045
agentic,2,corner75,exp,3,-0.00746134480950294,0.00568166916386096,0.305522758308045
agentic,2,corner75,exp,4,-0.00644326663046008,0.00455375353558257,0.305522758308045
agentic,2,corner75,exp,5,-0.00866615374958733,0.00360204307196729,0.305522758308045
agentic,2,corner75,exp,6,-0.0100800260740276,0.00375217172946762,0.305522758308045
agentic,2,corner75,exp,7,-0.00906325416867515,0.00534159529396576,0.305522758308045
agentic,2,corner75,exp,8,0.0113415813410218,0.0052099878593298,0.305522758308045
agentic,2,corner75,exp,9,0.00544807051934652,0.00421715135219136,0.305522758308045
agentic,2,corner75,int,-22,0.00501429544176797,0.0163376055438426,0.305522758308045
agentic,2,corner75,int,-21,-0.000205378133072608,0.0167478753645115,0.305522758308045
agentic,2,corner75,int,-20,0.000702032516214243,0.0158164506866407,0.305522758308045
agentic,2,corner75,int,-19,0.00277807261758538,0.0149591876608196,0.305522758308045
agentic,2,corner75,int,-18,0.000352263738116761,0.0138919880031675,0.305522758308045
agentic,2,corner75,int,-17,0.00654103086213322,0.0141815047293641,0.305522758308045
agentic,2,corner75,int,-16,-0.00369916987736643,0.011190491648984,0.305522758308045
agentic,2,corner75,int,-15,-0.00559550923088983,0.0110415113222856,0.305522758308045
agentic,2,corner75,int,-14,-0.00848519488513914,0.0105133674281423,0.305522758308045
agentic,2,corner75,int,-13,-0.00590671466921942,0.0100404038556892,0.305522758308045
agentic,2,corner75,int,-12,0.0048358755030496,0.00959309983178679,0.305522758308045
agentic,2,corner75,int,-11,0.00515631674081497,0.00981248748664568,0.305522758308045
agentic,2,corner75,int,-10,0.011709112003067,0.00876393045923392,0.305522758308045
agentic,2,corner75,int,-9,0.0061071270795664,0.00827396567290153,0.305522758308045
agentic,2,corner75,int,-8,-0.00846154903082811,0.0128044151310564,0.305522758308045
agentic,2,corner75,int,-7,0.00223240182100164,0.00666831756064077,0.305522758308045
agentic,2,corner75,int,-6,-0.0016280745851574,0.00557109341737765,0.305522758308045
agentic,2,corner75,int,-5,0.00571525966037441,0.00663044887797245,0.305522758308045
agentic,2,corner75,int,-4,-0.00653008751259282,0.00444887658662701,0.305522758308045
agentic,2,corner75,int,-3,-0.00904005074305214,0.00316544618687836,0.305522758308045
agentic,2,corner75,int,-2,-0.00165566765486141,0.00215013605903487,0.305522758308045
agentic,2,corner75,int,-1,0,0,0.305522758308045
agentic,2,corner75,int,0,-0.00433002771176445,0.00549173974035013,0.305522758308045
agentic,2,corner75,int,1,-0.00297272756697115,0.00824605941133142,0.305522758308045
agentic,2,corner75,int,2,0.00465520119056756,0.0098888072247002,0.305522758308045
agentic,2,corner75,int,3,-0.00300958642412724,0.00899380090883563,0.305522758308045
agentic,2,corner75,int,4,-0.000307223995629997,0.00837102853986539,0.305522758308045
agentic,2,corner75,int,5,-0.00152262151600335,0.008107561449159,0.305522758308045
agentic,2,corner75,int,6,0.000677694060982614,0.00934872147194707,0.305522758308045
agentic,2,corner75,int,7,0.00879432947771398,0.0102600404286122,0.305522758308045
agentic,2,corner75,int,8,-0.00443819613568621,0.0112445908124861,0.305522758308045
agentic,2,corner75,int,9,-0.0062586927112795,0.0111440571787095,0.305522758308045
agentic,2,corner75,wage,-22,-0.0251368695963493,0.00738955117844828,0.305522758308045
agentic,2,corner75,wage,-21,-0.0133323732337279,0.00873222398886537,0.305522758308045
agentic,2,corner75,wage,-20,-0.0183797227189594,0.00665611080973476,0.305522758308045
agentic,2,corner75,wage,-19,-0.0148724638967151,0.00599286175404406,0.305522758308045
agentic,2,corner75,wage,-18,-0.0144293018776493,0.00542222050788945,0.305522758308045
